Source,Target,Weight
Campanulaceae (Hruba_Vrbka),Halictidae (Hruba_Vrbka),6
Fabaceae (Hruba_Vrbka),Halictidae (Hruba_Vrbka),4
Apiaceae (Hyon),Halictidae (Hyon),2
Asteraceae (Hyon),Halictidae (Hyon),32
Boraginaceae (Hyon),Halictidae (Hyon),1
Fabaceae (Hyon),Halictidae (Hyon),2
Hypericaceae (Hyon),Halictidae (Hyon),2
Papaveraceae (Hyon),Halictidae (Hyon),1
Plantaginaceae (Hyon),Halictidae (Hyon),1
Scrophulariaceae (Hyon),Halictidae (Hyon),4
Verbenaceae (Hyon),Halictidae (Hyon),1
Apiaceae (Imer),Halictidae (Imer),1
Asteraceae (Imer),Halictidae (Imer),29
Boraginaceae (Imer),Halictidae (Imer),2
Brassicaceae (Imer),Halictidae (Imer),1
Caprifoliaceae (Imer),Halictidae (Imer),6
Caryophyllaceae (Imer),Halictidae (Imer),4
Crassulaceae (Imer),Halictidae (Imer),8
Fabaceae (Imer),Halictidae (Imer),1
Geraniaceae (Imer),Halictidae (Imer),1
Onagraceae (Imer),Halictidae (Imer),2
Orobanchaceae (Imer),Halictidae (Imer),2
Ranunculaceae (Imer),Halictidae (Imer),1
Rubiaceae (Imer),Halictidae (Imer),1
Asteraceae (Isen_Bjerg_2004),Halictidae (Isen_Bjerg_2004),18
Ericaceae (Isen_Bjerg_2004),Halictidae (Isen_Bjerg_2004),3
Fabaceae (Isen_Bjerg_2004),Halictidae (Isen_Bjerg_2004),1
Primulaceae (Isen_Bjerg_2004),Halictidae (Isen_Bjerg_2004),1
Rosaceae (Isen_Bjerg_2004),Halictidae (Isen_Bjerg_2004),5
Salicaceae (Isen_Bjerg_2004),Halictidae (Isen_Bjerg_2004),5
Asteraceae (Isen_Bjerg_2005),Halictidae (Isen_Bjerg_2005),18
Ericaceae (Isen_Bjerg_2005),Halictidae (Isen_Bjerg_2005),12
Fabaceae (Isen_Bjerg_2005),Halictidae (Isen_Bjerg_2005),6
Rosaceae (Isen_Bjerg_2005),Halictidae (Isen_Bjerg_2005),4
Salicaceae (Isen_Bjerg_2005),Halictidae (Isen_Bjerg_2005),12
Asparagaceae (Isola Vicentina),Halictidae (Isola Vicentina),1
Asteraceae (Isola Vicentina),Halictidae (Isola Vicentina),3
Convolvulaceae (Isola Vicentina),Halictidae (Isola Vicentina),2
Fabaceae (Isola Vicentina),Halictidae (Isola Vicentina),3
Lamiaceae (Isola Vicentina),Halictidae (Isola Vicentina),1
Geraniaceae (Janské Lázně),Halictidae (Janské Lázně),1
Ranunculaceae (Janské Lázně),Halictidae (Janské Lázně),1
Asteraceae (Jemappes),Halictidae (Jemappes),2
Rosaceae (Jemappes),Halictidae (Jemappes),1
Campanulaceae (Kainach),Halictidae (Kainach),1
Cistaceae (Kainach),Halictidae (Kainach),2
Asteraceae (Kalkberg),Halictidae (Kalkberg),2
Asteraceae (Kea),Halictidae (Kea),35
Hypericaceae (Kea),Halictidae (Kea),1
Lamiaceae (Kea),Halictidae (Kea),23
Asteraceae (Kleinziegenfeld),Halictidae (Kleinziegenfeld),1
Brassicaceae (Kleinziegenfeld),Halictidae (Kleinziegenfeld),2
Caprifoliaceae (Kleinziegenfeld),Halictidae (Kleinziegenfeld),1
Lamiaceae (Kleinziegenfeld),Halictidae (Kleinziegenfeld),1
Rubiaceae (Kleinziegenfeld),Halictidae (Kleinziegenfeld),1
Apiaceae (Klobikau),Halictidae (Klobikau),1
Asteraceae (Klobikau),Halictidae (Klobikau),27
Boraginaceae (Klobikau),Halictidae (Klobikau),1
Brassicaceae (Klobikau),Halictidae (Klobikau),2
Caryophyllaceae (Klobikau),Halictidae (Klobikau),7
Fabaceae (Klobikau),Halictidae (Klobikau),2
Hypericaceae (Klobikau),Halictidae (Klobikau),3
Lamiaceae (Klobikau),Halictidae (Klobikau),2
Papaveraceae (Klobikau),Halictidae (Klobikau),2
Plantaginaceae (Klobikau),Halictidae (Klobikau),1
Rosaceae (Klobikau),Halictidae (Klobikau),5
Salicaceae (Klobikau),Halictidae (Klobikau),1
Sapindaceae (Klobikau),Halictidae (Klobikau),2
Asparagaceae (Kythnos),Halictidae (Kythnos),1
Asteraceae (Kythnos),Halictidae (Kythnos),18
Brassicaceae (Kythnos),Halictidae (Kythnos),21
Lamiaceae (Kythnos),Halictidae (Kythnos),149
Papaveraceae (Kythnos),Halictidae (Kythnos),1
Resedaceae (Kythnos),Halictidae (Kythnos),4
Scrophulariaceae (Kythnos),Halictidae (Kythnos),1
Crassulaceae (Köttel),Halictidae (Köttel),1
Ranunculaceae (Křižanov),Halictidae (Křižanov),1
Rosaceae (Křižanov),Halictidae (Křižanov),1
Apiaceae (La Louvière),Halictidae (La Louvière),2
Asteraceae (La Louvière),Halictidae (La Louvière),6
Ranunculaceae (La Louvière),Halictidae (La Louvière),1
Rosaceae (La Louvière),Halictidae (La Louvière),3
Asteraceae (La_cunya),Halictidae (La_cunya),1
Boraginaceae (La_cunya),Halictidae (La_cunya),2
Cistaceae (La_cunya),Halictidae (La_cunya),5
Lamiaceae (La_cunya),Halictidae (La_cunya),4
Cistaceae (La_rocina),Halictidae (La_rocina),2
Lamiaceae (La_rocina),Halictidae (La_rocina),5
Apiaceae (Laelatu),Halictidae (Laelatu),1
Asteraceae (Laelatu),Halictidae (Laelatu),1
Rubiaceae (Laelatu),Halictidae (Laelatu),1
Cistaceae (Las_mulas),Halictidae (Las_mulas),6
Asteraceae (Le Roeulx),Halictidae (Le Roeulx),1
Brassicaceae (Le Roeulx),Halictidae (Le Roeulx),3
Asteraceae (Leidingshof),Halictidae (Leidingshof),2
Boraginaceae (Leidingshof),Halictidae (Leidingshof),1
Crassulaceae (Leidingshof),Halictidae (Leidingshof),1
Lamiaceae (Leidingshof),Halictidae (Leidingshof),7
Amaryllidaceae (Les Andelys),Halictidae (Les Andelys),6
Apiaceae (Les Andelys),Halictidae (Les Andelys),11
Asparagaceae (Les Andelys),Halictidae (Les Andelys),55
Asteraceae (Les Andelys),Halictidae (Les Andelys),98
Boraginaceae (Les Andelys),Halictidae (Les Andelys),2
Campanulaceae (Les Andelys),Halictidae (Les Andelys),10
Caprifoliaceae (Les Andelys),Halictidae (Les Andelys),5
Cistaceae (Les Andelys),Halictidae (Les Andelys),17
Euphorbiaceae (Les Andelys),Halictidae (Les Andelys),4
Fabaceae (Les Andelys),Halictidae (Les Andelys),14
Lamiaceae (Les Andelys),Halictidae (Les Andelys),5
Orchidaceae (Les Andelys),Halictidae (Les Andelys),4
Orobanchaceae (Les Andelys),Halictidae (Les Andelys),20
Polygalaceae (Les Andelys),Halictidae (Les Andelys),2
Resedaceae (Les Andelys),Halictidae (Les Andelys),1
Rosaceae (Les Andelys),Halictidae (Les Andelys),5
Rubiaceae (Les Andelys),Halictidae (Les Andelys),1
Apiaceae (Lesvos),Halictidae (Lesvos),3
Asteraceae (Lesvos),Halictidae (Lesvos),31
Boraginaceae (Lesvos),Halictidae (Lesvos),2
Brassicaceae (Lesvos),Halictidae (Lesvos),30
Campanulaceae (Lesvos),Halictidae (Lesvos),1
Caryophyllaceae (Lesvos),Halictidae (Lesvos),1
Fabaceae (Lesvos),Halictidae (Lesvos),4
Lamiaceae (Lesvos),Halictidae (Lesvos),1
Papaveraceae (Lesvos),Halictidae (Lesvos),1
Plantaginaceae (Lesvos),Halictidae (Lesvos),1
Tamaricaceae (Lesvos),Halictidae (Lesvos),1
Apiaceae (Lumea Pierduta),Halictidae (Lumea Pierduta),1
Asteraceae (Lumea Pierduta),Halictidae (Lumea Pierduta),4
Rosaceae (Lumea Pierduta),Halictidae (Lumea Pierduta),1
Apiaceae (Luna de Jos),Halictidae (Luna de Jos),8
Asparagaceae (Luna de Jos),Halictidae (Luna de Jos),4
Asteraceae (Luna de Jos),Halictidae (Luna de Jos),21
Campanulaceae (Luna de Jos),Halictidae (Luna de Jos),1
Caprifoliaceae (Luna de Jos),Halictidae (Luna de Jos),6
Caryophyllaceae (Luna de Jos),Halictidae (Luna de Jos),1
Convolvulaceae (Luna de Jos),Halictidae (Luna de Jos),2
Fabaceae (Luna de Jos),Halictidae (Luna de Jos),4
Lamiaceae (Luna de Jos),Halictidae (Luna de Jos),8
Plantaginaceae (Luna de Jos),Halictidae (Luna de Jos),5
Ranunculaceae (Luna de Jos),Halictidae (Luna de Jos),1
Asparagaceae (Macicasu),Halictidae (Macicasu),2
Asteraceae (Macicasu),Halictidae (Macicasu),13
Caprifoliaceae (Macicasu),Halictidae (Macicasu),1
Fabaceae (Macicasu),Halictidae (Macicasu),19
Lamiaceae (Macicasu),Halictidae (Macicasu),10
Plantaginaceae (Macicasu),Halictidae (Macicasu),2
Rubiaceae (Macicasu),Halictidae (Macicasu),2
Apiaceae (Magdeburg),Halictidae (Magdeburg),5
Asteraceae (Magdeburg),Halictidae (Magdeburg),58
Brassicaceae (Magdeburg),Halictidae (Magdeburg),5
Caprifoliaceae (Magdeburg),Halictidae (Magdeburg),3
Caryophyllaceae (Magdeburg),Halictidae (Magdeburg),1
Convolvulaceae (Magdeburg),Halictidae (Magdeburg),3
Crassulaceae (Magdeburg),Halictidae (Magdeburg),2
Cucurbitaceae (Magdeburg),Halictidae (Magdeburg),5
Fabaceae (Magdeburg),Halictidae (Magdeburg),19
Lamiaceae (Magdeburg),Halictidae (Magdeburg),2
Papaveraceae (Magdeburg),Halictidae (Magdeburg),1
Plantaginaceae (Magdeburg),Halictidae (Magdeburg),2
Polygonaceae (Magdeburg),Halictidae (Magdeburg),2
Ranunculaceae (Magdeburg),Halictidae (Magdeburg),3
Rosaceae (Magdeburg),Halictidae (Magdeburg),9
Asteraceae (Maisières),Halictidae (Maisières),21
Hypericaceae (Maisières),Halictidae (Maisières),1
Polygonaceae (Maisières),Halictidae (Maisières),1
Rosaceae (Maisières),Halictidae (Maisières),1
Apiaceae (Menorca),Halictidae (Menorca),7
Asteraceae (Menorca),Halictidae (Menorca),44
Brassicaceae (Menorca),Halictidae (Menorca),40
Caprifoliaceae (Menorca),Halictidae (Menorca),11
Euphorbiaceae (Menorca),Halictidae (Menorca),4
Fabaceae (Menorca),Halictidae (Menorca),8
Lamiaceae (Menorca),Halictidae (Menorca),24
Papaveraceae (Menorca),Halictidae (Menorca),3
Rosaceae (Menorca),Halictidae (Menorca),20
Scrophulariaceae (Menorca),Halictidae (Menorca),1
Thymelaeaceae (Menorca),Halictidae (Menorca),1
Apiaceae (Mettauertal),Halictidae (Mettauertal),11
Asteraceae (Mettauertal),Halictidae (Mettauertal),18
Brassicaceae (Mettauertal),Halictidae (Mettauertal),1
Caprifoliaceae (Mettauertal),Halictidae (Mettauertal),5
Fabaceae (Mettauertal),Halictidae (Mettauertal),3
Plantaginaceae (Mettauertal),Halictidae (Mettauertal),1
Ranunculaceae (Mettauertal),Halictidae (Mettauertal),4
Rubiaceae (Mettauertal),Halictidae (Mettauertal),1
Asteraceae (Miladka),Halictidae (Miladka),2
Caprifoliaceae (Miladka),Halictidae (Miladka),4
Caryophyllaceae (Mnichov),Halictidae (Mnichov),1
Lamiaceae (Mnichov),Halictidae (Mnichov),3
Apiaceae (Mons),Halictidae (Mons),10
Asteraceae (Mons),Halictidae (Mons),158
Brassicaceae (Mons),Halictidae (Mons),1
Caprifoliaceae (Mons),Halictidae (Mons),5
Convolvulaceae (Mons),Halictidae (Mons),12
Cornaceae (Mons),Halictidae (Mons),1
Fabaceae (Mons),Halictidae (Mons),8
Geraniaceae (Mons),Halictidae (Mons),2
Lamiaceae (Mons),Halictidae (Mons),10
Malvaceae (Mons),Halictidae (Mons),3
Plantaginaceae (Mons),Halictidae (Mons),1
Primulaceae (Mons),Halictidae (Mons),2
Ranunculaceae (Mons),Halictidae (Mons),1
Rosaceae (Mons),Halictidae (Mons),6
Saxifragaceae (Mons),Halictidae (Mons),1
Asteraceae (Montebelluna),Halictidae (Montebelluna),6
Fabaceae (Montebelluna),Halictidae (Montebelluna),2
Lamiaceae (Montebelluna),Halictidae (Montebelluna),6
Asphodelaceae (MontiSion),Halictidae (MontiSion),1
Asteraceae (MontiSion),Halictidae (MontiSion),1
Gentianaceae (MontiSion),Halictidae (MontiSion),1
Asteraceae (Mukacheve),Halictidae (Mukacheve),2
Amaryllidaceae (Muro),Halictidae (Muro),1
Asteraceae (Muro),Halictidae (Muro),23
Caprifoliaceae (Muro),Halictidae (Muro),6
Gentianaceae (Muro),Halictidae (Muro),1
Asteraceae (Nervesa della Battaglia),Halictidae (Nervesa della Battaglia),12
Caprifoliaceae (Nervesa della Battaglia),Halictidae (Nervesa della Battaglia),5
Asteraceae (Neubürg),Halictidae (Neubürg),4
Hypericaceae (Neubürg),Halictidae (Neubürg),1
Lamiaceae (Neubürg),Halictidae (Neubürg),1
Asteraceae (Niebla),Halictidae (Niebla),4
Apiaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),5
Asteraceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),59
Campanulaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),6
Caprifoliaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),16
Fabaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),40
Gentianaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),9
Lamiaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),10
Polygalaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),2
Primulaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),1
Ranunculaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),26
Rubiaceae (Noeux-lès-Auxi),Halictidae (Noeux-lès-Auxi),4
Apiaceae (Nouvelles),Halictidae (Nouvelles),6
Asteraceae (Nouvelles),Halictidae (Nouvelles),9
Geraniaceae (Nouvelles),Halictidae (Nouvelles),7
Asteraceae (Oberailsfeld),Halictidae (Oberailsfeld),1
Boraginaceae (Oberailsfeld),Halictidae (Oberailsfeld),1
Brassicaceae (Oberailsfeld),Halictidae (Oberailsfeld),1
Cistaceae (Oberailsfeld),Halictidae (Oberailsfeld),1
Lamiaceae (Oberailsfeld),Halictidae (Oberailsfeld),1
Asteraceae (Obourg),Halictidae (Obourg),16
Caprifoliaceae (Obourg),Halictidae (Obourg),1
Rosaceae (Obourg),Halictidae (Obourg),2
Scrophulariaceae (Obourg),Halictidae (Obourg),3
Asteraceae (Ocoale),Halictidae (Ocoale),3
Caryophyllaceae (Ocoale),Halictidae (Ocoale),1
Asparagaceae (Orozko),Halictidae (Orozko),2
Asteraceae (Orozko),Halictidae (Orozko),5
Ericaceae (Orozko),Halictidae (Orozko),1
Fabaceae (Orozko),Halictidae (Orozko),2
Geraniaceae (Orozko),Halictidae (Orozko),1
Lamiaceae (Orozko),Halictidae (Orozko),1
Rosaceae (Orozko),Halictidae (Orozko),3
Asteraceae (Oschersleben),Halictidae (Oschersleben),25
Convolvulaceae (Oschersleben),Halictidae (Oschersleben),9
Fabaceae (Oschersleben),Halictidae (Oschersleben),2
Malvaceae (Oschersleben),Halictidae (Oschersleben),2
Papaveraceae (Oschersleben),Halictidae (Oschersleben),2
Plantaginaceae (Oschersleben),Halictidae (Oschersleben),2
Ranunculaceae (Oschersleben),Halictidae (Oschersleben),4
Rosaceae (Oschersleben),Halictidae (Oschersleben),1
Asteraceae (Ostrov nad Ohří),Halictidae (Ostrov nad Ohří),1
Ranunculaceae (Ostrov nad Ohří),Halictidae (Ostrov nad Ohří),3
Apiaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),2
Asteraceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),30
Caprifoliaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),5
Cistaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),4
Fabaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),2
Lamiaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),3
Orobanchaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Plantaginaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),9
Rutaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Halictidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),38
Apiaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),3
Asteraceae (Pergine Valsugana),Halictidae (Pergine Valsugana),26
Boraginaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),1
Brassicaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),3
Caryophyllaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),1
Fabaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),13
Geraniaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),1
Hypericaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),5
Lamiaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),1
Onagraceae (Pergine Valsugana),Halictidae (Pergine Valsugana),3
Rosaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),1
Scrophulariaceae (Pergine Valsugana),Halictidae (Pergine Valsugana),3
Asteraceae (Petre_tii de Jos),Halictidae (Petre_tii de Jos),19
Fabaceae (Petre_tii de Jos),Halictidae (Petre_tii de Jos),4
Primulaceae (Petre_tii de Jos),Halictidae (Petre_tii de Jos),2
Ranunculaceae (Petre_tii de Jos),Halictidae (Petre_tii de Jos),2
Rosaceae (Petre_tii de Jos),Halictidae (Petre_tii de Jos),1
Apiaceae (Petřín),Halictidae (Petřín),2
Asteraceae (Petřín),Halictidae (Petřín),1
Plantaginaceae (Petřín),Halictidae (Petřín),4
Ranunculaceae (Petřín),Halictidae (Petřín),1
Apiaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),26
Asteraceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),1856
Brassicaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),109
Caprifoliaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),6
Caryophyllaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),1
Convolvulaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),159
Fabaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),292
Hypericaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),2
Lythraceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),33
Oxalidaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),7
Papaveraceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),16
Plantaginaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),44
Polygonaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),51
Portulacaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),7
Ranunculaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),18
Rhamnaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),4
Rosaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),35
Verbenaceae (Piazzola sul Brenta),Halictidae (Piazzola sul Brenta),17
Cistaceae (Pinares_de_hinojos),Halictidae (Pinares_de_hinojos),3
Lamiaceae (Pino_del_cuervo),Halictidae (Pino_del_cuervo),1
Caryophyllaceae (Plakánek),Halictidae (Plakánek),2
Geraniaceae (Plakánek),Halictidae (Plakánek),1
Ranunculaceae (Popova Šapka),Halictidae (Popova Šapka),3
Asteraceae (Pottenstein),Halictidae (Pottenstein),5
Lamiaceae (Pottenstein),Halictidae (Pottenstein),1
Orobanchaceae (Pove del Grappa),Halictidae (Pove del Grappa),1
Plantaginaceae (Pove del Grappa),Halictidae (Pove del Grappa),1
Ranunculaceae (Pove del Grappa),Halictidae (Pove del Grappa),2
Asteraceae (Pretzien),Halictidae (Pretzien),27
Caprifoliaceae (Pretzien),Halictidae (Pretzien),1
Convolvulaceae (Pretzien),Halictidae (Pretzien),16
Geraniaceae (Pretzien),Halictidae (Pretzien),3
Lamiaceae (Pretzien),Halictidae (Pretzien),2
Malvaceae (Pretzien),Halictidae (Pretzien),1
Plantaginaceae (Pretzien),Halictidae (Pretzien),3
Ranunculaceae (Pretzien),Halictidae (Pretzien),6
Rosaceae (Pretzien),Halictidae (Pretzien),2
Rubiaceae (Pretzien),Halictidae (Pretzien),1
Violaceae (Pretzien),Halictidae (Pretzien),1
Apiaceae (Puntiro),Halictidae (Puntiro),12
Asteraceae (Puntiro),Halictidae (Puntiro),8
Gentianaceae (Puntiro),Halictidae (Puntiro),2
Lamiaceae (Puntiro),Halictidae (Puntiro),5
Asteraceae (Péruwelz),Halictidae (Péruwelz),6
Lamiaceae (Quaregnon),Halictidae (Quaregnon),4
Apiaceae (Quero Vas),Halictidae (Quero Vas),13
Asteraceae (Quero Vas),Halictidae (Quero Vas),20
Caprifoliaceae (Quero Vas),Halictidae (Quero Vas),6
Caryophyllaceae (Quero Vas),Halictidae (Quero Vas),9
Cistaceae (Quero Vas),Halictidae (Quero Vas),1
Crassulaceae (Quero Vas),Halictidae (Quero Vas),1
Fabaceae (Quero Vas),Halictidae (Quero Vas),7
Hypericaceae (Quero Vas),Halictidae (Quero Vas),3
Lamiaceae (Quero Vas),Halictidae (Quero Vas),13
Lythraceae (Quero Vas),Halictidae (Quero Vas),1
Scrophulariaceae (Quero Vas),Halictidae (Quero Vas),1
Asteraceae (Rafz),Halictidae (Rafz),54
Caprifoliaceae (Rafz),Halictidae (Rafz),2
Convolvulaceae (Rafz),Halictidae (Rafz),3
Geraniaceae (Rafz),Halictidae (Rafz),1
Hydrangeaceae (Rafz),Halictidae (Rafz),5
Polygonaceae (Rafz),Halictidae (Rafz),1
Asteraceae (Rasca),Halictidae (Rasca),4
Campanulaceae (Rasca),Halictidae (Rasca),1
Caprifoliaceae (Rasca),Halictidae (Rasca),2
Cistaceae (Rasca),Halictidae (Rasca),3
Fabaceae (Rasca),Halictidae (Rasca),2
Lamiaceae (Rasca),Halictidae (Rasca),2
Orobanchaceae (Rasca),Halictidae (Rasca),1
Rubiaceae (Rasca),Halictidae (Rasca),1
Asteraceae (Retzbach),Halictidae (Retzbach),5
Asteraceae (Rimetea),Halictidae (Rimetea),4
Caprifoliaceae (Rimetea),Halictidae (Rimetea),1
Fabaceae (Rimetea),Halictidae (Rimetea),1
Geraniaceae (Rimetea),Halictidae (Rimetea),1
Lamiaceae (Rimetea),Halictidae (Rimetea),4
Lythraceae (Rimetea),Halictidae (Rimetea),1
Ranunculaceae (Rimetea),Halictidae (Rimetea),1
Rosaceae (Rimetea),Halictidae (Rimetea),6
Caprifoliaceae (Roana),Halictidae (Roana),1
Ranunculaceae (Romano d Ezzelino),Halictidae (Romano d Ezzelino),1
Convolvulaceae (Ronchi Valsugana),Halictidae (Ronchi Valsugana),2
Fabaceae (Ronchi Valsugana),Halictidae (Ronchi Valsugana),3
Lamiaceae (Ronchi Valsugana),Halictidae (Ronchi Valsugana),1
Asteraceae (Ropcha),Halictidae (Ropcha),1
Fabaceae (Ropcha),Halictidae (Ropcha),1
Apiaceae (SaRitxola),Halictidae (SaRitxola),7
Cistaceae (SaRitxola),Halictidae (SaRitxola),2
Asteraceae (Saint-Ghislain),Halictidae (Saint-Ghislain),1
Boraginaceae (Saint-Ghislain),Halictidae (Saint-Ghislain),5
Hypericaceae (Saint-Ghislain),Halictidae (Saint-Ghislain),2
Apiaceae (Salziger_See),Halictidae (Salziger_See),1
Asteraceae (Salziger_See),Halictidae (Salziger_See),31
Boraginaceae (Salziger_See),Halictidae (Salziger_See),7
Brassicaceae (Salziger_See),Halictidae (Salziger_See),29
Fabaceae (Salziger_See),Halictidae (Salziger_See),1
Geraniaceae (Salziger_See),Halictidae (Salziger_See),1
Hypericaceae (Salziger_See),Halictidae (Salziger_See),32
Lamiaceae (Salziger_See),Halictidae (Salziger_See),8
Papaveraceae (Salziger_See),Halictidae (Salziger_See),3
Plantaginaceae (Salziger_See),Halictidae (Salziger_See),4
Rosaceae (Salziger_See),Halictidae (Salziger_See),20
Violaceae (Salziger_See),Halictidae (Salziger_See),1
Apiaceae (Sangerhausen),Halictidae (Sangerhausen),2
Asteraceae (Sangerhausen),Halictidae (Sangerhausen),67
Brassicaceae (Sangerhausen),Halictidae (Sangerhausen),7
Caryophyllaceae (Sangerhausen),Halictidae (Sangerhausen),1
Fabaceae (Sangerhausen),Halictidae (Sangerhausen),6
Geraniaceae (Sangerhausen),Halictidae (Sangerhausen),3
Hypericaceae (Sangerhausen),Halictidae (Sangerhausen),1
Rubiaceae (Sangerhausen),Halictidae (Sangerhausen),1
Asteraceae (Santorini),Halictidae (Santorini),71
Boraginaceae (Santorini),Halictidae (Santorini),21
Lamiaceae (Santorini),Halictidae (Santorini),1
Papaveraceae (Santorini),Halictidae (Santorini),43
Asteraceae (Santorso),Halictidae (Santorso),1
Campanulaceae (Santorso),Halictidae (Santorso),1
Caprifoliaceae (Santorso),Halictidae (Santorso),2
Plantaginaceae (Santorso),Halictidae (Santorso),2
Ranunculaceae (Santorso),Halictidae (Santorso),2
Apiaceae (Scania),Halictidae (Scania),1
Asteraceae (Scania),Halictidae (Scania),26
Campanulaceae (Scania),Halictidae (Scania),3
Caprifoliaceae (Scania),Halictidae (Scania),1
Caryophyllaceae (Scania),Halictidae (Scania),5
Fabaceae (Scania),Halictidae (Scania),5
Hypericaceae (Scania),Halictidae (Scania),1
Plantaginaceae (Scania),Halictidae (Scania),2
Ranunculaceae (Scania),Halictidae (Scania),6
Rosaceae (Scania),Halictidae (Scania),5
Saxifragaceae (Scania),Halictidae (Scania),1
Amaryllidaceae (Scarita Belioara),Halictidae (Scarita Belioara),1
Apiaceae (Scarita Belioara),Halictidae (Scarita Belioara),2
Asparagaceae (Scarita Belioara),Halictidae (Scarita Belioara),1
Asteraceae (Scarita Belioara),Halictidae (Scarita Belioara),4
Caprifoliaceae (Scarita Belioara),Halictidae (Scarita Belioara),2
Lamiaceae (Scarita Belioara),Halictidae (Scarita Belioara),1
Asparagaceae (Schafstaedt),Halictidae (Schafstaedt),2
Asteraceae (Schafstaedt),Halictidae (Schafstaedt),67
Brassicaceae (Schafstaedt),Halictidae (Schafstaedt),14
Apiaceae (Schio),Halictidae (Schio),6
Asteraceae (Schio),Halictidae (Schio),5
Caprifoliaceae (Schio),Halictidae (Schio),1
Fabaceae (Schio),Halictidae (Schio),3
Orobanchaceae (Schio),Halictidae (Schio),1
Asteraceae (Schirradorf),Halictidae (Schirradorf),1
Campanulaceae (Schirradorf),Halictidae (Schirradorf),2
Cistaceae (Schirradorf),Halictidae (Schirradorf),4
Lamiaceae (Schirradorf),Halictidae (Schirradorf),5
Asteraceae (Schortewitz),Halictidae (Schortewitz),16
Caryophyllaceae (Schortewitz),Halictidae (Schortewitz),2
Geraniaceae (Schortewitz),Halictidae (Schortewitz),6
Hydrophyllaceae (Schortewitz),Halictidae (Schortewitz),3
Hypericaceae (Schortewitz),Halictidae (Schortewitz),1
Lamiaceae (Schortewitz),Halictidae (Schortewitz),1
Malvaceae (Schortewitz),Halictidae (Schortewitz),2
