edges_removed,number_of_strongly_connected_components,largest_strongly_connected_component_size,largest_strongly_connected_component_average_path_length,average_degree,average_weighted_degree,degree_distribution,weighted_degree_distribution
30,5,79,0.749634939941842,6.337349397590361,56.74698795180723,"{11: 5, 4: 5, 14: 3, 13: 1, 15: 3, 16: 1, 8: 2, 2: 9, 3: 9, 7: 6, 6: 8, 5: 4, 9: 2, 1: 14, 23: 1, 29: 1, 12: 3, 18: 1, 26: 1, 0: 4}","{202: 1, 7: 2, 396: 1, 65: 1, 139: 1, 179: 1, 154: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 5, 29: 1, 14: 2, 52: 1, 133: 1, 18: 1, 79: 1, 10: 1, 1: 9, 3: 3, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 461: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 1, 68: 1, 0: 4, 20: 1, 73: 1, 51: 1, 25: 1, 12: 2, 44: 1, 22: 1}"
31,6,78,0.7332713360679598,6.313253012048193,56.72289156626506,"{11: 5, 4: 5, 13: 2, 15: 3, 16: 1, 8: 2, 2: 9, 3: 9, 7: 6, 6: 8, 14: 2, 5: 4, 9: 2, 1: 13, 23: 1, 29: 1, 12: 3, 18: 1, 26: 1, 0: 5}","{202: 1, 7: 2, 395: 1, 65: 1, 139: 1, 179: 1, 154: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 5, 29: 1, 14: 2, 52: 1, 133: 1, 18: 1, 79: 1, 10: 1, 1: 8, 3: 3, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 461: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 1, 68: 1, 0: 5, 20: 1, 73: 1, 51: 1, 25: 1, 12: 2, 44: 1, 22: 1}"
32,7,77,0.7154237161377631,6.289156626506024,56.69879518072289,"{11: 5, 4: 5, 13: 1, 12: 4, 15: 3, 16: 1, 8: 2, 2: 9, 3: 9, 7: 6, 6: 8, 14: 2, 5: 4, 9: 2, 1: 12, 23: 1, 29: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 139: 1, 179: 1, 154: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 5, 29: 1, 14: 2, 52: 1, 133: 1, 18: 1, 79: 1, 10: 1, 1: 7, 3: 3, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 461: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 1, 68: 1, 0: 6, 20: 1, 73: 1, 51: 1, 25: 1, 12: 2, 44: 1, 22: 1}"
33,7,77,0.7279272673072131,6.265060240963855,56.65060240963855,"{11: 5, 4: 4, 13: 1, 12: 4, 14: 3, 16: 1, 8: 2, 15: 2, 2: 9, 3: 10, 7: 6, 6: 8, 5: 4, 9: 2, 1: 12, 23: 1, 29: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 179: 1, 154: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 4, 29: 1, 14: 2, 52: 1, 133: 1, 18: 1, 79: 1, 10: 1, 1: 7, 3: 4, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 461: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 1, 68: 1, 0: 6, 20: 1, 73: 1, 51: 1, 25: 1, 12: 2, 44: 1, 22: 1}"
34,7,77,0.7288844159176006,6.240963855421687,56.12048192771084,"{11: 6, 4: 4, 13: 1, 12: 3, 14: 3, 15: 3, 8: 2, 2: 9, 3: 10, 7: 6, 6: 8, 5: 4, 9: 2, 1: 12, 23: 1, 29: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 157: 1, 154: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 4, 29: 1, 14: 2, 52: 1, 133: 1, 18: 1, 79: 1, 10: 1, 1: 7, 3: 4, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 461: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 1, 68: 1, 0: 6, 20: 1, 51: 2, 25: 1, 12: 2, 44: 1, 22: 1}"
35,7,77,0.7299305308979673,6.216867469879518,55.87951807228916,"{11: 6, 4: 5, 13: 1, 12: 3, 14: 4, 8: 2, 15: 2, 2: 9, 3: 10, 7: 6, 6: 8, 5: 3, 9: 2, 1: 12, 23: 1, 29: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 147: 1, 154: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 4, 29: 1, 14: 2, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 1: 7, 3: 4, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 461: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 1, 68: 1, 0: 6, 51: 2, 25: 1, 12: 2, 44: 1, 22: 1}"
36,7,77,0.73795964759819,6.192771084337349,55.734939759036145,"{11: 6, 4: 5, 13: 2, 12: 3, 14: 3, 8: 2, 15: 2, 2: 9, 3: 10, 7: 6, 6: 7, 5: 4, 9: 2, 1: 12, 23: 1, 29: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 154: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 4, 29: 1, 14: 1, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 1: 7, 3: 4, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 461: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 2, 68: 1, 0: 6, 51: 2, 25: 1, 12: 2, 44: 1, 22: 1}"
37,7,77,0.7400845925185503,6.168674698795181,53.204819277108435,"{11: 5, 4: 5, 13: 2, 12: 3, 14: 3, 10: 1, 8: 2, 15: 2, 2: 9, 3: 10, 7: 6, 6: 7, 5: 4, 9: 2, 1: 12, 23: 1, 28: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 97: 1, 111: 1, 4: 4, 5: 4, 29: 1, 14: 1, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 1: 7, 3: 4, 19: 2, 27: 2, 13: 1, 26: 2, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 356: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 2, 68: 1, 0: 6, 51: 2, 25: 1, 12: 2, 44: 1, 22: 1}"
38,7,77,0.7411084930852134,6.144578313253012,53.036144578313255,"{11: 5, 4: 5, 13: 2, 12: 3, 14: 4, 10: 1, 8: 3, 2: 9, 3: 10, 7: 6, 6: 7, 5: 4, 9: 1, 1: 12, 15: 1, 23: 1, 28: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 90: 1, 111: 1, 4: 4, 5: 4, 29: 1, 14: 1, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 1: 7, 3: 4, 19: 3, 27: 2, 13: 1, 26: 1, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 356: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 86: 1, 8: 2, 68: 1, 0: 6, 51: 2, 25: 1, 12: 2, 44: 1, 22: 1}"
39,7,77,0.7445173959562387,6.120481927710843,52.93975903614458,"{11: 5, 4: 5, 13: 3, 12: 3, 14: 3, 10: 1, 8: 3, 2: 9, 3: 10, 7: 5, 6: 8, 5: 4, 9: 1, 1: 12, 15: 1, 23: 1, 28: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 2, 111: 1, 4: 4, 5: 4, 29: 1, 14: 1, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 1: 7, 3: 4, 19: 3, 27: 2, 13: 1, 26: 1, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 356: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 8: 3, 68: 1, 0: 6, 51: 2, 25: 1, 44: 1, 12: 1, 22: 1}"
40,7,77,0.7459507976436353,6.096385542168675,51.2289156626506,"{11: 5, 4: 4, 13: 3, 12: 3, 14: 3, 10: 1, 8: 3, 3: 11, 2: 9, 7: 5, 6: 8, 5: 4, 9: 1, 1: 12, 15: 1, 23: 1, 27: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 2, 40: 1, 4: 4, 5: 4, 29: 1, 14: 1, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 1: 7, 3: 4, 19: 3, 27: 2, 13: 1, 26: 1, 11: 2, 15: 2, 35: 1, 270: 1, 6: 2, 2: 4, 23: 1, 380: 1, 285: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 8: 3, 68: 1, 0: 6, 51: 2, 25: 1, 44: 1, 12: 1, 22: 1}"
41,7,77,0.7672577696979186,6.072289156626506,51.1566265060241,"{11: 5, 4: 4, 13: 3, 12: 3, 14: 3, 10: 1, 8: 3, 3: 11, 1: 13, 7: 5, 6: 8, 5: 4, 9: 1, 2: 8, 15: 1, 22: 1, 27: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 2, 40: 1, 1: 8, 5: 4, 29: 1, 14: 1, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 3: 4, 19: 3, 27: 2, 13: 1, 26: 1, 11: 2, 15: 2, 35: 1, 4: 3, 270: 1, 6: 2, 2: 4, 23: 1, 377: 1, 285: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 8: 3, 68: 1, 0: 6, 51: 2, 25: 1, 44: 1, 12: 1, 22: 1}"
42,7,77,0.7727991556765056,6.048192771084337,51.01204819277108,"{11: 4, 4: 4, 13: 3, 12: 3, 14: 3, 10: 2, 8: 3, 3: 11, 1: 13, 7: 5, 5: 5, 6: 7, 9: 1, 2: 8, 15: 1, 22: 1, 27: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 4, 29: 1, 8: 4, 52: 1, 133: 1, 18: 1, 79: 1, 10: 2, 3: 4, 19: 3, 27: 2, 13: 1, 26: 1, 11: 2, 15: 2, 35: 1, 4: 3, 270: 1, 6: 2, 2: 4, 23: 1, 377: 1, 285: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 80: 1, 68: 1, 0: 6, 51: 2, 25: 1, 44: 1, 12: 1, 22: 1}"
43,7,77,0.7734838559642956,6.024096385542169,50.40963855421687,"{11: 4, 4: 4, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 11, 1: 13, 7: 5, 5: 6, 6: 6, 9: 1, 2: 8, 15: 1, 22: 1, 27: 1, 18: 1, 26: 1, 0: 6}","{202: 1, 7: 2, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 10: 2, 3: 4, 19: 4, 27: 2, 13: 1, 26: 1, 11: 2, 15: 2, 35: 1, 4: 3, 270: 1, 6: 2, 2: 4, 23: 1, 377: 1, 285: 1, 243: 1, 308: 1, 107: 1, 288: 1, 37: 1, 80: 1, 68: 1, 0: 6, 51: 2, 25: 1, 12: 1, 22: 1}"
44,7,77,0.7765386590630431,6.0,50.33734939759036,"{11: 4, 4: 5, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 11, 1: 13, 7: 5, 5: 5, 6: 6, 9: 1, 2: 8, 15: 1, 22: 1, 27: 1, 17: 1, 26: 1, 0: 6}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 3: 4, 19: 4, 27: 2, 13: 1, 26: 1, 11: 2, 15: 2, 35: 1, 4: 3, 270: 1, 6: 2, 2: 4, 23: 1, 377: 1, 285: 1, 243: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 68: 1, 0: 6, 10: 1, 51: 2, 25: 1, 12: 1, 22: 1}"
45,8,76,0.7775528139926603,5.975903614457831,50.265060240963855,"{11: 4, 4: 5, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 11, 1: 12, 7: 5, 5: 5, 6: 6, 9: 1, 0: 7, 2: 8, 15: 1, 22: 1, 26: 2, 17: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 7, 19: 4, 27: 2, 13: 1, 26: 1, 3: 3, 11: 2, 15: 2, 35: 1, 4: 3, 270: 1, 6: 2, 2: 4, 23: 1, 377: 1, 282: 1, 243: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 68: 1, 10: 1, 51: 2, 25: 1, 12: 1, 22: 1}"
46,8,76,0.78439239732117,5.951807228915663,49.95180722891566,"{11: 4, 4: 5, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 10, 1: 12, 7: 5, 5: 5, 6: 6, 9: 1, 0: 7, 2: 9, 15: 1, 22: 1, 25: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 7, 6: 3, 27: 2, 13: 1, 26: 1, 3: 3, 11: 2, 15: 2, 35: 1, 4: 3, 270: 1, 2: 4, 23: 1, 377: 1, 269: 1, 243: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1, 12: 1, 22: 1}"
47,8,76,0.7894548653508215,5.927710843373494,49.87951807228916,"{11: 4, 4: 6, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 10, 1: 13, 7: 5, 5: 4, 6: 6, 9: 1, 0: 7, 2: 8, 15: 1, 22: 1, 25: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 9, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 7, 6: 3, 24: 1, 13: 1, 26: 1, 3: 3, 11: 2, 15: 2, 35: 1, 4: 2, 270: 1, 2: 4, 23: 1, 377: 1, 269: 1, 243: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1, 12: 1, 22: 1}"
48,8,76,0.8015315536023346,5.903614457831325,49.397590361445786,"{11: 4, 4: 5, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 10, 1: 13, 7: 5, 5: 4, 6: 6, 9: 1, 0: 7, 2: 9, 15: 1, 22: 1, 25: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 9, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 7, 6: 3, 4: 3, 13: 1, 26: 1, 3: 3, 11: 2, 15: 2, 35: 1, 270: 1, 2: 5, 23: 1, 377: 1, 269: 1, 243: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1, 12: 1}"
49,8,76,0.8022628850578551,5.879518072289157,49.13253012048193,"{11: 4, 4: 5, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 9, 1: 14, 7: 5, 5: 4, 6: 6, 9: 1, 0: 7, 2: 9, 15: 1, 22: 1, 25: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 10, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 7, 6: 3, 4: 3, 2: 6, 26: 1, 3: 3, 11: 2, 15: 2, 35: 1, 270: 1, 23: 1, 377: 1, 269: 1, 243: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1}"
50,8,76,0.8026480041123398,5.855421686746988,48.7710843373494,"{11: 3, 4: 5, 13: 4, 12: 3, 14: 2, 10: 3, 8: 3, 3: 8, 1: 14, 7: 5, 5: 4, 6: 6, 9: 1, 0: 7, 2: 10, 15: 1, 22: 1, 25: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 10, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 7, 6: 3, 4: 3, 2: 6, 11: 3, 3: 3, 15: 2, 35: 1, 270: 1, 23: 1, 377: 1, 269: 1, 228: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1}"
51,9,75,0.7862426180948268,5.831325301204819,48.74698795180723,"{11: 3, 4: 5, 13: 4, 12: 3, 14: 2, 10: 3, 8: 3, 3: 8, 1: 13, 7: 5, 5: 4, 6: 6, 9: 1, 0: 8, 2: 10, 15: 1, 22: 1, 24: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 9, 5: 4, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 8, 6: 3, 4: 3, 2: 6, 11: 3, 3: 3, 15: 2, 35: 1, 270: 1, 23: 1, 377: 1, 268: 1, 228: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1}"
52,10,74,0.7905593423039093,5.807228915662651,48.626506024096386,"{11: 3, 4: 5, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 8, 1: 12, 7: 5, 5: 4, 6: 6, 9: 2, 0: 9, 2: 10, 15: 1, 22: 1, 24: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 9, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 9, 6: 3, 4: 3, 2: 6, 11: 3, 3: 3, 15: 2, 35: 1, 270: 1, 23: 1, 377: 1, 268: 1, 223: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1}"
53,11,73,0.7462968987022549,5.783132530120482,48.602409638554214,"{11: 3, 4: 5, 13: 4, 12: 3, 14: 2, 10: 2, 8: 3, 3: 7, 1: 11, 7: 5, 5: 4, 6: 6, 9: 2, 0: 10, 2: 11, 15: 1, 22: 1, 24: 1, 17: 1, 26: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 10, 6: 3, 4: 3, 2: 7, 11: 3, 15: 2, 35: 1, 270: 1, 3: 2, 23: 1, 377: 1, 268: 1, 223: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 2, 25: 1}"
54,11,73,0.7472131704953225,5.759036144578313,48.506024096385545,"{11: 4, 4: 5, 13: 4, 12: 2, 14: 2, 10: 2, 8: 3, 3: 7, 1: 11, 7: 5, 5: 5, 6: 5, 9: 2, 0: 10, 2: 11, 15: 1, 22: 1, 24: 1, 17: 1, 26: 1}","{202: 1, 7: 4, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 10, 6: 3, 4: 3, 2: 7, 11: 2, 15: 2, 35: 1, 270: 1, 3: 2, 23: 1, 377: 1, 268: 1, 223: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 25: 1}"
55,11,73,0.7676949743631876,5.734939759036145,48.28915662650602,"{11: 4, 4: 5, 13: 4, 12: 2, 14: 2, 10: 2, 8: 3, 3: 7, 1: 11, 7: 5, 5: 6, 6: 4, 9: 2, 0: 10, 2: 11, 15: 1, 22: 1, 23: 1, 17: 1, 26: 1}","{202: 1, 7: 4, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 10, 6: 4, 4: 3, 2: 7, 11: 2, 35: 1, 15: 1, 270: 1, 3: 2, 23: 1, 377: 1, 259: 1, 223: 1, 308: 1, 104: 1, 288: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 25: 1}"
56,11,73,0.7692084873566278,5.710843373493976,47.80722891566265,"{11: 4, 4: 5, 13: 4, 12: 2, 14: 2, 10: 2, 8: 3, 3: 7, 1: 11, 7: 4, 5: 6, 6: 5, 9: 2, 0: 10, 2: 11, 15: 1, 22: 1, 23: 1, 17: 1, 25: 1}","{202: 1, 7: 4, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 8, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 10, 6: 4, 4: 3, 2: 7, 11: 2, 15: 2, 270: 1, 3: 2, 23: 1, 377: 1, 259: 1, 223: 1, 308: 1, 104: 1, 268: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 25: 1}"
57,12,72,0.7511833780713714,5.686746987951807,47.78313253012048,"{11: 4, 4: 5, 13: 4, 12: 2, 14: 2, 10: 2, 8: 4, 3: 7, 1: 10, 7: 4, 5: 6, 6: 5, 9: 1, 0: 11, 2: 11, 15: 1, 22: 1, 23: 1, 17: 1, 25: 1}","{202: 1, 7: 4, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 7, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 11, 6: 4, 4: 3, 2: 7, 11: 2, 15: 2, 270: 1, 3: 2, 23: 1, 377: 1, 259: 1, 222: 1, 308: 1, 104: 1, 268: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 25: 1}"
58,13,71,0.7331977345274175,5.662650602409639,47.75903614457831,"{11: 5, 4: 5, 13: 4, 12: 1, 14: 2, 10: 2, 8: 4, 3: 7, 1: 9, 7: 4, 5: 6, 6: 5, 9: 1, 0: 12, 2: 11, 15: 1, 22: 1, 23: 1, 17: 1, 25: 1}","{202: 1, 7: 4, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 6, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 12, 6: 4, 4: 3, 2: 7, 11: 2, 15: 2, 270: 1, 3: 2, 23: 1, 377: 1, 259: 1, 222: 1, 307: 1, 104: 1, 268: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 25: 1}"
59,13,71,0.7487861555432852,5.63855421686747,47.68674698795181,"{11: 5, 4: 5, 13: 4, 12: 1, 14: 2, 10: 2, 8: 4, 3: 7, 1: 10, 7: 3, 5: 6, 6: 6, 9: 1, 0: 12, 2: 10, 15: 1, 22: 1, 23: 1, 17: 1, 25: 1}","{202: 1, 7: 4, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 7, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 12, 6: 4, 4: 2, 2: 7, 11: 2, 15: 2, 270: 1, 3: 2, 23: 1, 377: 1, 259: 1, 222: 1, 307: 1, 104: 1, 268: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 22: 1}"
60,13,71,0.7559627308484527,5.614457831325301,43.6144578313253,"{11: 5, 4: 5, 13: 4, 12: 1, 14: 3, 10: 2, 8: 3, 3: 7, 1: 10, 7: 4, 5: 6, 6: 6, 9: 1, 0: 12, 2: 10, 22: 1, 23: 1, 17: 1, 25: 1}","{202: 1, 7: 4, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 7, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 12, 6: 4, 4: 2, 2: 7, 11: 2, 15: 2, 101: 1, 3: 2, 23: 1, 377: 1, 259: 1, 53: 1, 307: 1, 104: 1, 268: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 22: 1}"
61,14,70,0.7620054587370004,5.590361445783133,43.44578313253012,"{11: 5, 4: 5, 13: 4, 12: 1, 14: 3, 10: 2, 8: 3, 3: 7, 1: 9, 7: 4, 5: 6, 6: 6, 9: 1, 0: 13, 2: 10, 22: 1, 23: 1, 17: 1, 24: 1}","{202: 1, 7: 3, 395: 1, 64: 1, 137: 1, 141: 1, 49: 1, 85: 1, 58: 1, 86: 1, 40: 1, 1: 7, 5: 3, 29: 1, 8: 4, 52: 1, 108: 1, 18: 1, 79: 1, 0: 13, 6: 4, 4: 2, 2: 7, 11: 2, 15: 2, 101: 1, 3: 2, 23: 1, 377: 1, 259: 1, 53: 1, 307: 1, 104: 1, 261: 1, 37: 1, 80: 1, 27: 1, 68: 1, 19: 3, 10: 1, 51: 1, 47: 1, 22: 1}"
