edges_removed,number_of_strongly_connected_components,largest_strongly_connected_component_size,largest_strongly_connected_component_average_path_length,average_degree,average_weighted_degree,degree_distribution,weighted_degree_distribution
68,12,69,0.7737392132580451,6.4,43.875,"{13: 2, 0: 11, 11: 2, 12: 5, 7: 4, 9: 4, 5: 8, 3: 12, 15: 2, 14: 4, 18: 1, 8: 2, 6: 3, 2: 7, 10: 2, 1: 7, 20: 1, 24: 1, 22: 1, 19: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 39: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 1, 67: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 25: 1, 58: 1, 2: 4, 3: 6, 30: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 5, 38: 1, 122: 2, 403: 1, 19: 1, 219: 1, 165: 1, 95: 1, 83: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 9: 1, 17: 1, 16: 1}"
69,12,69,0.7755634132045098,6.375,43.8,"{13: 2, 0: 11, 11: 3, 12: 4, 7: 4, 9: 4, 5: 7, 3: 12, 15: 2, 14: 4, 18: 1, 8: 2, 6: 3, 2: 7, 10: 2, 1: 7, 20: 1, 24: 1, 22: 1, 19: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 39: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 1, 67: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 25: 1, 58: 1, 2: 4, 3: 6, 30: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 5, 38: 1, 122: 2, 403: 1, 19: 1, 219: 1, 165: 1, 95: 1, 83: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 17: 1, 16: 1}"
70,12,69,0.7768056147870905,6.35,43.6,"{13: 2, 0: 11, 11: 3, 12: 4, 7: 5, 9: 4, 5: 7, 3: 12, 15: 2, 14: 4, 18: 1, 6: 3, 2: 7, 10: 2, 1: 7, 19: 2, 24: 1, 22: 1, 8: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 39: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 1, 67: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 17: 2, 58: 1, 2: 4, 3: 6, 30: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 5, 38: 1, 122: 2, 395: 1, 19: 1, 219: 1, 165: 1, 95: 1, 83: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 16: 1}"
71,12,69,0.779680431361354,6.325,43.275,"{13: 2, 0: 11, 11: 3, 12: 4, 7: 4, 9: 4, 5: 7, 3: 12, 15: 2, 14: 4, 18: 1, 6: 4, 2: 7, 10: 2, 1: 7, 19: 2, 23: 1, 22: 1, 8: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 39: 1, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 67: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 17: 2, 58: 1, 2: 4, 3: 6, 30: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 5, 38: 1, 122: 2, 395: 1, 19: 1, 206: 1, 165: 1, 95: 1, 83: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 16: 1}"
72,12,69,0.7820248166809385,6.3,43.25,"{13: 2, 0: 11, 11: 3, 12: 4, 7: 4, 9: 4, 5: 7, 3: 12, 15: 2, 14: 4, 18: 1, 6: 4, 2: 6, 10: 2, 1: 8, 19: 2, 22: 2, 8: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 39: 1, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 67: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 17: 2, 58: 1, 2: 3, 3: 6, 30: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 6, 38: 1, 122: 2, 395: 1, 19: 1, 205: 1, 165: 1, 95: 1, 83: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 16: 1}"
73,12,69,0.7829506083017954,6.275,42.85,"{13: 3, 0: 11, 11: 3, 12: 4, 7: 4, 9: 4, 5: 7, 3: 12, 14: 4, 18: 1, 6: 4, 2: 6, 10: 2, 1: 8, 19: 2, 22: 2, 8: 1, 15: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 39: 1, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 17: 2, 58: 1, 2: 3, 3: 6, 30: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 6, 38: 1, 122: 2, 395: 1, 19: 1, 205: 1, 165: 1, 95: 1, 67: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 16: 1}"
74,12,69,0.7830519572149517,6.25,42.825,"{13: 3, 0: 11, 11: 3, 12: 4, 6: 5, 9: 4, 5: 7, 7: 3, 3: 11, 14: 4, 18: 1, 2: 7, 10: 2, 1: 8, 19: 2, 22: 2, 8: 1, 15: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 17: 2, 58: 1, 2: 4, 3: 5, 30: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 6, 122: 2, 395: 1, 19: 1, 205: 1, 165: 1, 95: 1, 67: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 16: 1}"
75,12,69,0.787520694041902,6.225,42.65,"{13: 4, 0: 11, 11: 3, 12: 4, 6: 5, 9: 5, 5: 7, 7: 3, 3: 11, 14: 3, 18: 1, 2: 7, 1: 8, 19: 2, 10: 1, 22: 2, 8: 1, 15: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 17: 2, 58: 1, 2: 4, 3: 5, 23: 1, 21: 1, 53: 2, 13: 1, 4: 6, 37: 1, 1: 6, 122: 2, 395: 1, 19: 1, 205: 1, 165: 1, 88: 1, 67: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 16: 1}"
76,12,69,0.7898550327197411,6.2,42.625,"{13: 4, 0: 11, 11: 3, 12: 4, 6: 5, 9: 5, 5: 7, 7: 3, 3: 11, 14: 3, 18: 1, 1: 9, 2: 6, 19: 2, 10: 1, 21: 1, 22: 1, 8: 1, 15: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 46: 1, 17: 2, 58: 1, 1: 7, 3: 5, 23: 1, 21: 1, 53: 2, 13: 1, 2: 3, 4: 6, 37: 1, 122: 2, 395: 1, 19: 1, 204: 1, 165: 1, 88: 1, 67: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 6: 1, 16: 1}"
77,12,69,0.7903927397347187,6.175,42.3,"{13: 5, 0: 11, 11: 2, 12: 4, 6: 5, 9: 5, 5: 7, 7: 3, 3: 11, 14: 2, 18: 1, 10: 2, 1: 9, 2: 6, 19: 2, 21: 1, 22: 1, 8: 1, 15: 1, 4: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 5: 2, 90: 1, 145: 1, 196: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 5, 23: 1, 21: 1, 53: 1, 13: 1, 2: 3, 4: 6, 37: 1, 122: 2, 395: 1, 19: 1, 204: 1, 165: 1, 88: 1, 67: 1, 269: 1, 12: 1, 48: 1, 14: 1, 32: 1, 40: 1, 6: 1, 16: 1}"
78,12,69,0.7911199708189545,6.15,42.275,"{13: 5, 0: 11, 11: 2, 12: 4, 6: 5, 9: 5, 5: 6, 7: 3, 3: 11, 14: 2, 4: 2, 18: 1, 10: 2, 1: 9, 2: 6, 19: 2, 21: 2, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 369: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 90: 1, 145: 1, 196: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 5, 23: 1, 21: 1, 53: 1, 13: 1, 2: 3, 37: 1, 122: 2, 395: 1, 19: 1, 204: 1, 165: 1, 88: 1, 67: 1, 268: 1, 12: 1, 48: 1, 14: 1, 32: 1, 40: 1, 6: 1, 16: 1}"
79,12,69,0.7939770769451329,6.125,41.5,"{13: 5, 0: 11, 11: 3, 6: 5, 9: 5, 5: 6, 7: 3, 3: 11, 14: 2, 4: 2, 12: 3, 18: 2, 10: 2, 1: 9, 2: 6, 19: 1, 21: 2, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 90: 1, 145: 1, 196: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 5, 23: 1, 21: 1, 53: 1, 13: 1, 2: 3, 37: 1, 122: 1, 395: 1, 19: 1, 204: 1, 165: 1, 88: 1, 67: 1, 268: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 6: 1, 16: 1}"
80,12,69,0.7947317599046568,6.1,40.625,"{13: 4, 0: 11, 11: 4, 6: 5, 9: 5, 5: 6, 7: 3, 3: 11, 14: 2, 4: 2, 18: 2, 12: 3, 10: 2, 1: 9, 2: 6, 19: 1, 21: 2, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 145: 1, 196: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 5, 23: 1, 21: 1, 53: 1, 13: 1, 2: 3, 37: 1, 87: 1, 395: 1, 19: 1, 204: 1, 165: 1, 88: 1, 67: 1, 268: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 6: 1, 16: 1}"
81,12,69,0.795130012489479,6.075,40.6,"{13: 4, 0: 11, 11: 4, 6: 5, 9: 5, 5: 6, 7: 3, 3: 11, 14: 2, 4: 2, 18: 2, 12: 3, 10: 2, 1: 10, 2: 5, 19: 1, 21: 1, 20: 1, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 145: 1, 196: 1, 33: 1, 17: 2, 58: 1, 1: 8, 3: 5, 23: 1, 21: 1, 53: 1, 13: 1, 37: 1, 87: 1, 395: 1, 19: 1, 204: 1, 165: 1, 88: 1, 67: 1, 267: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
82,12,69,0.7953890159045244,6.05,40.375,"{13: 4, 0: 11, 11: 4, 6: 5, 9: 5, 5: 5, 7: 3, 3: 11, 14: 2, 4: 3, 18: 2, 12: 3, 10: 2, 1: 10, 2: 5, 19: 2, 21: 1, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 145: 1, 196: 1, 33: 1, 17: 2, 58: 1, 1: 8, 3: 5, 23: 1, 12: 2, 53: 1, 13: 1, 37: 1, 87: 1, 395: 1, 19: 1, 204: 1, 165: 1, 88: 1, 67: 1, 258: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
83,12,69,0.7980627660699448,6.025,39.425,"{13: 4, 0: 11, 11: 5, 6: 5, 9: 5, 5: 5, 7: 3, 3: 11, 14: 2, 4: 3, 18: 2, 10: 2, 1: 10, 2: 5, 12: 2, 19: 2, 20: 1, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 145: 1, 158: 1, 33: 1, 17: 2, 58: 1, 1: 8, 3: 5, 23: 1, 12: 2, 53: 1, 13: 1, 37: 1, 87: 1, 395: 1, 19: 1, 166: 1, 165: 1, 88: 1, 67: 1, 258: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
84,12,69,0.8027154647323377,6.0,38.35,"{13: 4, 0: 11, 11: 5, 6: 5, 9: 5, 5: 5, 7: 3, 3: 11, 14: 2, 4: 3, 17: 1, 10: 2, 1: 10, 2: 5, 12: 2, 19: 3, 8: 1, 15: 1, 18: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 102: 1, 158: 1, 33: 1, 17: 2, 58: 1, 1: 8, 3: 5, 23: 1, 12: 2, 53: 1, 13: 1, 37: 1, 87: 1, 395: 1, 19: 1, 123: 1, 165: 1, 88: 1, 67: 1, 258: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
85,12,69,0.8048180266851795,5.975,37.125,"{13: 4, 0: 11, 11: 4, 6: 5, 9: 5, 5: 5, 7: 3, 3: 11, 14: 2, 4: 3, 17: 1, 10: 3, 1: 10, 2: 5, 12: 2, 19: 2, 18: 2, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 102: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 8, 3: 5, 23: 1, 12: 2, 53: 1, 13: 1, 37: 1, 87: 1, 395: 1, 19: 1, 123: 1, 165: 1, 88: 1, 67: 1, 209: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
86,12,69,0.8309298720658986,5.95,36.9,"{13: 4, 0: 11, 11: 4, 6: 5, 9: 5, 5: 5, 7: 3, 3: 12, 14: 2, 4: 2, 17: 1, 10: 3, 1: 10, 2: 5, 12: 2, 18: 3, 19: 1, 8: 1, 15: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 102: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 8, 3: 6, 23: 1, 53: 1, 13: 1, 37: 1, 87: 1, 386: 1, 19: 1, 123: 1, 165: 1, 88: 1, 67: 1, 209: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
87,12,69,0.8360401995402096,5.925,36.225,"{13: 4, 0: 11, 11: 5, 6: 5, 9: 5, 5: 5, 7: 3, 3: 12, 14: 2, 4: 2, 16: 1, 10: 3, 1: 10, 2: 5, 18: 3, 19: 1, 8: 1, 15: 1, 12: 1}","{89: 1, 0: 11, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 75: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 8, 3: 6, 23: 1, 53: 1, 13: 1, 37: 1, 60: 1, 386: 1, 19: 1, 123: 1, 165: 1, 88: 1, 67: 1, 209: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
88,13,68,0.8176447836562446,5.9,36.2,"{13: 4, 0: 12, 11: 5, 6: 5, 9: 5, 5: 5, 7: 3, 3: 12, 14: 2, 4: 2, 16: 1, 10: 3, 1: 9, 2: 5, 18: 4, 8: 1, 15: 1, 12: 1}","{89: 1, 0: 12, 104: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 75: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 6, 23: 1, 53: 1, 13: 1, 37: 1, 60: 1, 386: 1, 19: 1, 122: 1, 165: 1, 88: 1, 67: 1, 209: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
89,13,68,0.8189801651603831,5.875,35.5,"{13: 3, 0: 12, 10: 4, 11: 4, 6: 5, 9: 5, 5: 5, 7: 3, 3: 12, 14: 2, 4: 2, 16: 1, 1: 9, 2: 5, 18: 4, 12: 2, 8: 1, 15: 1}","{89: 1, 0: 12, 76: 1, 338: 1, 38: 2, 49: 1, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 75: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 6, 23: 1, 53: 1, 13: 1, 37: 1, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 209: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
90,13,68,0.8295194938358408,5.85,34.85,"{13: 3, 0: 12, 10: 4, 11: 4, 6: 5, 9: 5, 5: 5, 7: 3, 3: 12, 14: 2, 4: 2, 15: 2, 1: 9, 2: 5, 18: 3, 12: 2, 17: 1, 8: 1}","{89: 1, 0: 12, 76: 1, 338: 1, 38: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 100: 1, 7: 3, 4: 7, 5: 1, 55: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 6, 23: 1, 53: 1, 13: 1, 37: 1, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 1, 91: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
91,13,68,0.8301660330289056,5.825,34.25,"{13: 4, 0: 12, 10: 4, 11: 4, 6: 5, 9: 5, 5: 5, 7: 3, 3: 12, 14: 1, 4: 2, 15: 2, 1: 9, 2: 5, 18: 2, 12: 2, 17: 2, 8: 1}","{89: 1, 0: 12, 76: 2, 338: 1, 38: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 7: 3, 4: 7, 5: 1, 55: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 7, 3: 6, 23: 1, 53: 1, 13: 1, 37: 1, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 2, 183: 1, 12: 1, 48: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
92,13,68,0.8341850519656937,5.8,34.225,"{13: 4, 0: 12, 10: 4, 11: 4, 6: 5, 9: 5, 5: 5, 7: 3, 3: 13, 14: 1, 15: 2, 1: 9, 2: 5, 18: 2, 12: 2, 17: 1, 8: 1, 16: 1, 4: 1}","{89: 1, 0: 12, 76: 2, 338: 1, 38: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 7: 3, 3: 7, 5: 1, 55: 1, 109: 1, 33: 1, 17: 2, 58: 1, 1: 7, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 1, 66: 1, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
93,13,68,0.8353523629595445,5.775,33.775,"{13: 4, 0: 12, 9: 6, 11: 4, 6: 5, 5: 5, 7: 3, 3: 13, 14: 1, 15: 3, 10: 3, 1: 9, 2: 5, 18: 2, 12: 2, 17: 1, 8: 1, 4: 1}","{89: 1, 0: 12, 58: 2, 338: 1, 38: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 3: 7, 5: 1, 55: 1, 109: 1, 33: 1, 17: 2, 1: 7, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 32: 1, 40: 1, 2: 2, 6: 1, 16: 1}"
94,14,67,0.814630797906278,5.75,33.75,"{13: 3, 0: 13, 9: 6, 11: 4, 6: 5, 5: 5, 7: 3, 3: 13, 14: 1, 15: 3, 10: 3, 1: 8, 2: 5, 18: 2, 12: 3, 17: 1, 8: 1, 4: 1}","{89: 1, 0: 13, 58: 2, 338: 1, 38: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 3: 7, 5: 1, 55: 1, 109: 1, 33: 1, 17: 2, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 6, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 32: 1, 39: 1, 2: 2, 6: 1, 16: 1}"
95,14,67,0.83906600739029,5.725,33.725,"{13: 3, 0: 13, 9: 6, 11: 3, 6: 5, 5: 5, 7: 3, 3: 12, 14: 1, 2: 6, 15: 3, 10: 4, 1: 8, 18: 2, 12: 3, 17: 1, 8: 1, 4: 1}","{89: 1, 0: 13, 58: 2, 338: 1, 38: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 2: 3, 5: 1, 55: 1, 109: 1, 33: 1, 17: 2, 3: 6, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 6, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 6: 1, 16: 1}"
96,14,67,0.9128311081364375,5.7,33.7,"{13: 3, 0: 13, 9: 6, 11: 2, 6: 5, 5: 5, 7: 3, 3: 12, 14: 1, 2: 5, 10: 5, 15: 3, 1: 9, 18: 2, 12: 3, 17: 1, 8: 1, 4: 1}","{89: 1, 0: 13, 58: 2, 338: 1, 38: 2, 49: 2, 11: 2, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 2: 2, 5: 1, 54: 1, 109: 1, 33: 1, 17: 2, 3: 6, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 7, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 6: 1, 16: 1}"
97,15,66,0.8887857865676695,5.675,33.675,"{13: 3, 0: 14, 9: 6, 11: 2, 6: 5, 4: 2, 7: 3, 3: 12, 5: 4, 14: 1, 2: 5, 10: 5, 15: 3, 1: 8, 18: 2, 12: 3, 17: 1, 8: 1}","{89: 1, 0: 14, 58: 2, 338: 1, 38: 2, 49: 2, 10: 1, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 2: 2, 5: 1, 54: 1, 109: 1, 33: 1, 17: 2, 3: 6, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 6, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 11: 1, 6: 1, 16: 1}"
98,16,65,0.8035038994963007,5.65,33.65,"{13: 3, 0: 15, 9: 6, 11: 2, 6: 5, 4: 2, 7: 3, 3: 12, 5: 4, 14: 1, 1: 8, 10: 5, 15: 3, 2: 4, 18: 2, 12: 3, 17: 1, 8: 1}","{89: 1, 0: 15, 58: 2, 338: 1, 38: 2, 49: 2, 10: 1, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 1: 6, 5: 1, 54: 1, 109: 1, 33: 1, 17: 2, 3: 6, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 2: 1, 11: 1, 6: 1, 16: 1}"
99,17,64,0.7446084869627777,5.625,33.625,"{13: 3, 0: 16, 9: 6, 11: 2, 6: 5, 4: 2, 7: 3, 3: 12, 5: 4, 14: 1, 10: 5, 15: 3, 1: 8, 2: 3, 18: 2, 12: 3, 17: 1, 8: 1}","{89: 1, 0: 16, 58: 2, 338: 1, 38: 2, 49: 2, 10: 1, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 17: 2, 3: 6, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 6, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 11: 1, 6: 1, 16: 1}"
100,18,63,0.719263585105451,5.6,33.6,"{13: 3, 0: 17, 9: 6, 11: 2, 6: 6, 4: 2, 7: 2, 3: 12, 5: 4, 14: 1, 10: 5, 15: 3, 1: 7, 2: 3, 18: 2, 12: 3, 17: 1, 8: 1}","{89: 1, 0: 17, 58: 2, 338: 1, 38: 2, 49: 2, 10: 1, 27: 1, 20: 2, 26: 2, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 3: 6, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 5, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 67: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 11: 1, 6: 1, 17: 1}"
101,18,63,0.7207040781215526,5.575,33.2,"{13: 2, 0: 17, 9: 6, 11: 2, 6: 5, 4: 2, 7: 2, 3: 12, 5: 5, 14: 1, 10: 5, 15: 3, 1: 7, 2: 3, 18: 2, 12: 4, 17: 1, 8: 1}","{89: 1, 0: 17, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 2, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 3: 6, 23: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 5, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 11: 1, 6: 1, 17: 1}"
102,18,63,0.7221666598065593,5.55,33.075,"{13: 2, 0: 17, 9: 5, 11: 3, 6: 5, 4: 2, 7: 2, 3: 12, 5: 5, 14: 1, 10: 5, 15: 3, 8: 2, 1: 7, 2: 3, 18: 2, 12: 3, 17: 1}","{89: 1, 0: 17, 58: 2, 338: 1, 38: 2, 49: 2, 10: 2, 27: 1, 20: 2, 26: 1, 51: 1, 76: 1, 7: 3, 5: 1, 54: 1, 109: 1, 33: 1, 16: 2, 3: 6, 18: 1, 53: 1, 13: 1, 4: 6, 37: 1, 1: 5, 60: 2, 386: 1, 19: 1, 122: 1, 165: 1, 46: 1, 183: 1, 12: 1, 48: 2, 14: 1, 31: 1, 39: 1, 11: 1, 6: 1, 17: 1}"
