Source,Target,Weight
Cuscuta (Coltesti),Seladonia (Coltesti),1
Plantago (Coltesti),Seladonia (Coltesti),1
Petrorhagia (Cordenons),Seladonia (Cordenons),1
Hypochaeris (CÃ´te d'or),Seladonia (CÃ´te d'or),2
Jacobaea (CÃ´te d'or),Seladonia (CÃ´te d'or),1
Photinia (CÃ´te d'or),Seladonia (CÃ´te d'or),1
Potentilla (CÃ´te d'or),Seladonia (CÃ´te d'or),1
Ranunculus (CÃ´te d'or),Seladonia (CÃ´te d'or),1
Trifolium (CÃ´te d'or),Seladonia (CÃ´te d'or),2
Tanacetum (Dour),Seladonia (Dour),1
Achillea (East Leinster (Ireland)),Seladonia (East Leinster (Ireland)),1
Centaurea (East Leinster (Ireland)),Seladonia (East Leinster (Ireland)),2
Dimorphotheca (East Leinster (Ireland)),Seladonia (East Leinster (Ireland)),1
Leontodon (East Leinster (Ireland)),Seladonia (East Leinster (Ireland)),3
Rubus (East Leinster (Ireland)),Seladonia (East Leinster (Ireland)),1
Centaurea (Endingen),Seladonia (Endingen),3
Lotus (Endingen),Seladonia (Endingen),1
Centaurea (EsCapdella),Seladonia (EsCapdella),1
Cistus (EsCapdella),Seladonia (EsCapdella),2
Daucus (EsCapdella),Seladonia (EsCapdella),6
Bellis (Esporles),Seladonia (Esporles),2
Centaurea (Folegandros),Seladonia (Folegandros),6
Thymbra (Folegandros),Seladonia (Folegandros),1
Petrorhagia (Fonzaso),Seladonia (Fonzaso),8
Pilosella (Fonzaso),Seladonia (Fonzaso),1
Plantago (Fonzaso),Seladonia (Fonzaso),1
Potentilla (Fonzaso),Seladonia (Fonzaso),2
Stellaria (Fonzaso),Seladonia (Fonzaso),1
Tanacetum (Fonzaso),Seladonia (Fonzaso),1
Trifolium (Fonzaso),Seladonia (Fonzaso),1
Crepis (Frick),Seladonia (Frick),1
Prunella (Frick),Seladonia (Frick),2
Ranunculus (Frick),Seladonia (Frick),4
Achillea (Friedeburg),Seladonia (Friedeburg),1
Capsella (Friedeburg),Seladonia (Friedeburg),1
Carduus (Friedeburg),Seladonia (Friedeburg),4
Centaurea (Friedeburg),Seladonia (Friedeburg),1
Galium (Friedeburg),Seladonia (Friedeburg),4
Lepidium (Friedeburg),Seladonia (Friedeburg),2
Papaver (Friedeburg),Seladonia (Friedeburg),1
Ranunculus (Friedeburg),Seladonia (Friedeburg),2
Euphrasia (Ghe_ari Village),Seladonia (Ghe_ari Village),1
Hypericum (Gimritz),Seladonia (Gimritz),1
Potentilla (Gimritz),Seladonia (Gimritz),2
Sisymbrium (Gimritz),Seladonia (Gimritz),1
Tripleurospermum (Gimritz),Seladonia (Gimritz),1
Euphrasia (Giverny),Seladonia (Giverny),3
Prunella (Giverny),Seladonia (Giverny),1
Achillea (Goettingen),Seladonia (Goettingen),2
Bellis (Goettingen),Seladonia (Goettingen),1
Campanula (Goettingen),Seladonia (Goettingen),6
Centaurea (Goettingen),Seladonia (Goettingen),29
Daucus (Goettingen),Seladonia (Goettingen),1
Fragaria (Goettingen),Seladonia (Goettingen),1
Jacobaea (Goettingen),Seladonia (Goettingen),3
Knautia (Goettingen),Seladonia (Goettingen),15
Leontodon (Goettingen),Seladonia (Goettingen),13
Leucanthemum (Goettingen),Seladonia (Goettingen),2
Lotus (Goettingen),Seladonia (Goettingen),4
Medicago (Goettingen),Seladonia (Goettingen),2
Polygala (Goettingen),Seladonia (Goettingen),1
Potentilla (Goettingen),Seladonia (Goettingen),10
Ranunculus (Goettingen),Seladonia (Goettingen),3
Solidago (Goettingen),Seladonia (Goettingen),2
Taraxacum (Goettingen),Seladonia (Goettingen),3
Thymus (Goettingen),Seladonia (Goettingen),37
Trifolium (Goettingen),Seladonia (Goettingen),1
Phacelia (Greifenhagen),Seladonia (Greifenhagen),1
Tripleurospermum (Greifenhagen),Seladonia (Greifenhagen),1
Erigeron (Grigno),Seladonia (Grigno),3
Tanacetum (Grigno),Seladonia (Grigno),3
Trifolium (Grigno),Seladonia (Grigno),1
Blackstonia (Grouches Luchuel),Seladonia (Grouches Luchuel),5
Campanula (Grouches Luchuel),Seladonia (Grouches Luchuel),6
Centaurea (Grouches Luchuel),Seladonia (Grouches Luchuel),1
Cirsium (Grouches Luchuel),Seladonia (Grouches Luchuel),2
Hieracium (Grouches Luchuel),Seladonia (Grouches Luchuel),2
Jacobaea (Grouches Luchuel),Seladonia (Grouches Luchuel),3
Knautia (Grouches Luchuel),Seladonia (Grouches Luchuel),9
Leontodon (Grouches Luchuel),Seladonia (Grouches Luchuel),13
Lotus (Grouches Luchuel),Seladonia (Grouches Luchuel),7
Medicago (Grouches Luchuel),Seladonia (Grouches Luchuel),1
Origanum (Grouches Luchuel),Seladonia (Grouches Luchuel),5
Ranunculus (Grouches Luchuel),Seladonia (Grouches Luchuel),1
Scabiosa (Grouches Luchuel),Seladonia (Grouches Luchuel),6
Thymus (Grouches Luchuel),Seladonia (Grouches Luchuel),1
Vicia (Grouches Luchuel),Seladonia (Grouches Luchuel),3
Buphthalmum (GroÃenohe),Seladonia (GroÃenohe),2
Thymus (GroÃenohe),Seladonia (GroÃenohe),1
Bellis (Halle),Seladonia (Halle),2
Crepis (Halle),Seladonia (Halle),1
Medicago (Halle),Seladonia (Halle),1
Melilotus (Halle),Seladonia (Halle),1
Hypericum (Harzgerode),Seladonia (Harzgerode),1
Trifolium (Harzgerode),Seladonia (Harzgerode),2
Thymus (Haselbrunn),Seladonia (Haselbrunn),1
Carduus (Hyon),Seladonia (Hyon),1
Verbena (Hyon),Seladonia (Hyon),1
Achillea (Imer),Seladonia (Imer),1
Buphthalmum (Imer),Seladonia (Imer),1
Centaurea (Imer),Seladonia (Imer),1
Galium (Imer),Seladonia (Imer),1
Hieracium (Imer),Seladonia (Imer),1
Melilotus (Imer),Seladonia (Imer),1
Oenothera (Imer),Seladonia (Imer),1
Scabiosa (Imer),Seladonia (Imer),1
Sedum (Imer),Seladonia (Imer),2
Silene (Imer),Seladonia (Imer),1
Solidago (Imer),Seladonia (Imer),1
Genista (Isen_Bjerg_2005),Seladonia (Isen_Bjerg_2005),1
Vaccinium (Isen_Bjerg_2005),Seladonia (Isen_Bjerg_2005),1
Campanula (Kainach),Seladonia (Kainach),1
Helianthemum (Kainach),Seladonia (Kainach),2
Centaurea (Kea),Seladonia (Kea),7
Chondrilla (Kea),Seladonia (Kea),1
Pseudodictamnus (Kea),Seladonia (Kea),2
Vitex (Kea),Seladonia (Kea),1
Lepidium (Klobikau),Seladonia (Klobikau),1
Picris (Klobikau),Seladonia (Klobikau),1
Plantago (Klobikau),Seladonia (Klobikau),1
Glebionis (Kythnos),Seladonia (Kythnos),1
Helichrysum (Kythnos),Seladonia (Kythnos),1
Muscari (Kythnos),Seladonia (Kythnos),1
Reichardia (Kythnos),Seladonia (Kythnos),1
Reseda (Kythnos),Seladonia (Kythnos),4
Thymbra (Kythnos),Seladonia (Kythnos),6
Sedum (KÃ¶ttel),Seladonia (KÃ¶ttel),1
Tanacetum (La LouviÃ¨re),Seladonia (La LouviÃ¨re),4
Galium (Laelatu),Seladonia (Laelatu),1
Centaurea (Leidingshof),Seladonia (Leidingshof),1
Origanum (Leidingshof),Seladonia (Leidingshof),2
Sedum (Leidingshof),Seladonia (Leidingshof),1
Thymus (Leidingshof),Seladonia (Leidingshof),2
Allium (Les Andelys),Seladonia (Les Andelys),1
Anthericum (Les Andelys),Seladonia (Les Andelys),2
Campanula (Les Andelys),Seladonia (Les Andelys),1
Centaurea (Les Andelys),Seladonia (Les Andelys),2
Euphrasia (Les Andelys),Seladonia (Les Andelys),2
Helianthemum (Les Andelys),Seladonia (Les Andelys),2
Hippocrepis (Les Andelys),Seladonia (Les Andelys),1
Leontodon (Les Andelys),Seladonia (Les Andelys),5
Phyteuma (Les Andelys),Seladonia (Les Andelys),3
Picris (Les Andelys),Seladonia (Les Andelys),1
Pilosella (Les Andelys),Seladonia (Les Andelys),12
Solidago (Les Andelys),Seladonia (Les Andelys),1
Hirschfeldia (Lesvos),Seladonia (Lesvos),1
Crepis (Luna de Jos),Seladonia (Luna de Jos),1
Dianthus (Luna de Jos),Seladonia (Luna de Jos),1
Plantago (Luna de Jos),Seladonia (Luna de Jos),1
Trifolium (Luna de Jos),Seladonia (Luna de Jos),2
Lotus (Macicasu),Seladonia (Macicasu),1
Medicago (Macicasu),Seladonia (Macicasu),1
Onobrychis (Macicasu),Seladonia (Macicasu),2
Salvia (Macicasu),Seladonia (Macicasu),2
Achillea (Magdeburg),Seladonia (Magdeburg),9
Bellis (Magdeburg),Seladonia (Magdeburg),2
Carduus (Magdeburg),Seladonia (Magdeburg),1
Chaerophyllum (Magdeburg),Seladonia (Magdeburg),1
Chondrilla (Magdeburg),Seladonia (Magdeburg),1
Convolvulus (Magdeburg),Seladonia (Magdeburg),2
Diplotaxis (Magdeburg),Seladonia (Magdeburg),1
Eupatorium (Magdeburg),Seladonia (Magdeburg),1
Hylotelephium (Magdeburg),Seladonia (Magdeburg),1
Lotus (Magdeburg),Seladonia (Magdeburg),2
Medicago (Magdeburg),Seladonia (Magdeburg),3
Picris (Magdeburg),Seladonia (Magdeburg),17
Plantago (Magdeburg),Seladonia (Magdeburg),2
Potentilla (Magdeburg),Seladonia (Magdeburg),7
Senecio (Magdeburg),Seladonia (Magdeburg),2
Tanacetum (Magdeburg),Seladonia (Magdeburg),1
Trifolium (Magdeburg),Seladonia (Magdeburg),14
Polygonum (MaisiÃ¨res),Seladonia (MaisiÃ¨res),1
Senecio (MaisiÃ¨res),Seladonia (MaisiÃ¨res),2
Anthemis (Menorca),Seladonia (Menorca),3
Cakile (Menorca),Seladonia (Menorca),2
Eryngium (Menorca),Seladonia (Menorca),2
Euphorbia (Menorca),Seladonia (Menorca),4
Galactites (Menorca),Seladonia (Menorca),1
Glaucium (Menorca),Seladonia (Menorca),2
Helichrysum (Menorca),Seladonia (Menorca),7
Lobularia (Menorca),Seladonia (Menorca),14
Lotus (Menorca),Seladonia (Menorca),8
Pallenis (Menorca),Seladonia (Menorca),1
Rubus (Menorca),Seladonia (Menorca),4
Scabiosa (Menorca),Seladonia (Menorca),3
Teucrium (Menorca),Seladonia (Menorca),8
Valeriana (Menorca),Seladonia (Menorca),1
Centaurea (Mettauertal),Seladonia (Mettauertal),1
Crepis (Mettauertal),Seladonia (Mettauertal),1
Daucus (Mettauertal),Seladonia (Mettauertal),1
Galium (Mettauertal),Seladonia (Mettauertal),1
Centaurea (Mons),Seladonia (Mons),1
Crepis (Mons),Seladonia (Mons),1
Trifolium (Mons),Seladonia (Mons),1
Hypochaeris (MontiSion),Seladonia (MontiSion),1
Galactites (Muro),Seladonia (Muro),1
Blackstonia (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Campanula (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),5
Centaurea (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Centaurium (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Cynanchica (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Leontodon (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),13
Lotus (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),14
Medicago (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),6
Pilosella (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Pimpinella (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Polygala (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Primula (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),1
Ranunculus (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),18
Scabiosa (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),2
Thymus (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),7
Trifolium (Noeux-lÃ¨s-Auxi),Seladonia (Noeux-lÃ¨s-Auxi),4
Stachys (Oberailsfeld),Seladonia (Oberailsfeld),1
Geranium (Orozko),Seladonia (Orozko),1
Thymus (Orozko),Seladonia (Orozko),1
Althaea (Oschersleben),Seladonia (Oschersleben),1
Leucanthemum (Oschersleben),Seladonia (Oschersleben),1
Tanacetum (Oschersleben),Seladonia (Oschersleben),1
Veronica (Oschersleben),Seladonia (Oschersleben),1
Thymus (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Seladonia (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Cichorium (Pergine Valsugana),Seladonia (Pergine Valsugana),1
Cirsium (Pergine Valsugana),Seladonia (Pergine Valsugana),1
Erigeron (Pergine Valsugana),Seladonia (Pergine Valsugana),1
Melilotus (Pergine Valsugana),Seladonia (Pergine Valsugana),2
Onobrychis (Pergine Valsugana),Seladonia (Pergine Valsugana),1
Achillea (Petre_tii de Jos),Seladonia (Petre_tii de Jos),3
Centaurea (Petre_tii de Jos),Seladonia (Petre_tii de Jos),2
Lotus (Petre_tii de Jos),Seladonia (Petre_tii de Jos),1
Ononis (Petre_tii de Jos),Seladonia (Petre_tii de Jos),1
Ranunculus (Petre_tii de Jos),Seladonia (Petre_tii de Jos),1
Trifolium (Petre_tii de Jos),Seladonia (Petre_tii de Jos),1
Crepis (PetÅÃ­n),Seladonia (PetÅÃ­n),1
Plantago (PetÅÃ­n),Seladonia (PetÅÃ­n),1
Cirsium (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),12
Convolvulus (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),2
Crepis (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),5
Daucus (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),1
Erigeron (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),24
Galinsoga (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),2
Hypericum (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),1
Hypochaeris (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),1
Lythrum (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),2
Matricaria (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),18
Medicago (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),2
Oxalis (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),1
Plantago (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),1
Potentilla (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),2
Rorippa (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),11
Torilis (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),3
Trifolium (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),31
Valeriana (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),1
Verbena (Piazzola sul Brenta),Seladonia (Piazzola sul Brenta),2
Ranunculus (Popova Å apka),Seladonia (Popova Å apka),1
Thymus (Pottenstein),Seladonia (Pottenstein),1
Achillea (Pretzien),Seladonia (Pretzien),5
Convolvulus (Pretzien),Seladonia (Pretzien),1
Crepis (Pretzien),Seladonia (Pretzien),2
Helichrysum (Pretzien),Seladonia (Pretzien),1
Malva (Pretzien),Seladonia (Pretzien),1
Ranunculus (Pretzien),Seladonia (Pretzien),2
Centaurium (Puntiro),Seladonia (Puntiro),1
Daucus (Puntiro),Seladonia (Puntiro),10
Galactites (Puntiro),Seladonia (Puntiro),1
Origanum (Quaregnon),Seladonia (Quaregnon),2
Lotus (Quero Vas),Seladonia (Quero Vas),1
Medicago (Quero Vas),Seladonia (Quero Vas),2
Petrorhagia (Quero Vas),Seladonia (Quero Vas),6
Scabiosa (Quero Vas),Seladonia (Quero Vas),2
Sedum (Quero Vas),Seladonia (Quero Vas),1
Achillea (Rafz),Seladonia (Rafz),2
Matricaria (Rafz),Seladonia (Rafz),1
Helianthemum (Rasca),Seladonia (Rasca),2
Scabiosa (Rasca),Seladonia (Rasca),1
Trifolium (Rasca),Seladonia (Rasca),2
Achillea (Rimetea),Seladonia (Rimetea),2
Centaurea (Rimetea),Seladonia (Rimetea),1
Lythrum (Rimetea),Seladonia (Rimetea),1
Mentha (Rimetea),Seladonia (Rimetea),1
Ranunculus (Rimetea),Seladonia (Rimetea),1
Trifolium (Rimetea),Seladonia (Rimetea),1
Trifolium (Ronchi Valsugana),Seladonia (Ronchi Valsugana),1
Medicago (Ropcha),Seladonia (Ropcha),1
Daucus (SaRitxola),Seladonia (SaRitxola),1
Echium (Saint-Ghislain),Seladonia (Saint-Ghislain),2
Lepidium (Salziger_See),Seladonia (Salziger_See),3
Myosotis (Salziger_See),Seladonia (Salziger_See),1
Potentilla (Salziger_See),Seladonia (Salziger_See),1
Salvia (Salziger_See),Seladonia (Salziger_See),2
Senecio (Salziger_See),Seladonia (Salziger_See),1
Sisymbrium (Salziger_See),Seladonia (Salziger_See),1
Veronica (Salziger_See),Seladonia (Salziger_See),1
Achillea (Sangerhausen),Seladonia (Sangerhausen),1
Bellis (Sangerhausen),Seladonia (Sangerhausen),2
Tanacetum (Sangerhausen),Seladonia (Sangerhausen),2
Achillea (Scania),Seladonia (Scania),3
Centaurea (Scania),Seladonia (Scania),2
Filipendula (Scania),Seladonia (Scania),1
Hypochaeris (Scania),Seladonia (Scania),1
Potentilla (Scania),Seladonia (Scania),2
Ranunculus (Scania),Seladonia (Scania),4
Saxifraga (Scania),Seladonia (Scania),1
Stellaria (Scania),Seladonia (Scania),1
Trifolium (Scania),Seladonia (Scania),1
Pentanema (Scarita Belioara),Seladonia (Scarita Belioara),1
Capsella (Schafstaedt),Seladonia (Schafstaedt),1
Carduus (Schafstaedt),Seladonia (Schafstaedt),4
Tripleurospermum (Schafstaedt),Seladonia (Schafstaedt),2
Thymus (Schirradorf),Seladonia (Schirradorf),2
Galium (Schortewitz),Seladonia (Schortewitz),1
Plantago (Schortewitz),Seladonia (Schortewitz),1
Tripleurospermum (Schortewitz),Seladonia (Schortewitz),1
Trifolium (Schupfart),Seladonia (Schupfart),1
Centaurea (SchÃ¼tzengrÃ¤ben),Seladonia (SchÃ¼tzengrÃ¤ben),1
Convolvulus (SchÃ¼tzengrÃ¤ben),Seladonia (SchÃ¼tzengrÃ¤ben),1
Leontodon (SchÃ¼tzengrÃ¤ben),Seladonia (SchÃ¼tzengrÃ¤ben),1
Ranunculus (SchÃ¼tzengrÃ¤ben),Seladonia (SchÃ¼tzengrÃ¤ben),3
Centaurea (Scurelle),Seladonia (Scurelle),1
Medicago (Scurelle),Seladonia (Scurelle),1
Anthyllis (Serifos),Seladonia (Serifos),1
Centaurea (Serifos),Seladonia (Serifos),1
Pulicaria (Serifos),Seladonia (Serifos),1
Adenocarpus (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),16
Cytisus (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),13
Gentiana (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),2
Jasione (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),17
Jurinea (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),6
Leucanthemopsis (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),1
Pilosella (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),1
Sedum (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),2
Senecio (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),1
Solidago (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),1
Thymus (Sierra de Guadarrama),Seladonia (Sierra de Guadarrama),2
Ruta (SonBaco),Seladonia (SonBaco),1
Teucrium (SonBaco),Seladonia (SonBaco),3
Scabiosa (SonForteza),Seladonia (SonForteza),1
Teucrium (SonForteza),Seladonia (SonForteza),1
Hypochaeris (SonGual),Seladonia (SonGual),1
Prospero (SonSali),Seladonia (SonSali),1
Cirsium (Spiennes),Seladonia (Spiennes),1
Verbena (Spiennes),Seladonia (Spiennes),1
Centaurea (Steinmaur),Seladonia (Steinmaur),1
Leucanthemum (Steinmaur),Seladonia (Steinmaur),1
Trifolium (Steinmaur),Seladonia (Steinmaur),1
Crepis (Tilkerode),Seladonia (Tilkerode),2
Rubus (Tilkerode),Seladonia (Tilkerode),1
Tanacetum (Tilkerode),Seladonia (Tilkerode),3
Trifolium (Tilkerode),Seladonia (Tilkerode),2
Achillea (Tonadico),Seladonia (Tonadico),8
Buphthalmum (Tonadico),Seladonia (Tonadico),2
Cerastium (Tonadico),Seladonia (Tonadico),1
Heliosperma (Tonadico),Seladonia (Tonadico),3
Hieracium (Tonadico),Seladonia (Tonadico),7
Prunella (Tonadico),Seladonia (Tonadico),1
Potentilla (Tournai),Seladonia (Tournai),1
Daucus (UIB),Seladonia (UIB),3
Teucrium (UIB),Seladonia (UIB),1
Erigeron (Valdobbiadene),Seladonia (Valdobbiadene),3
Verbena (Valdobbiadene),Seladonia (Valdobbiadene),1
Galium (Valli del Pasubio),Seladonia (Valli del Pasubio),1
Galium (Viita),Seladonia (Viita),1
Leucanthemum (Viita),Seladonia (Viita),1
Helianthemum (Wallersberg),Seladonia (Wallersberg),1
Bellis (Wallhausen),Seladonia (Wallhausen),1
Bunias (Wallhausen),Seladonia (Wallhausen),1
Origanum (Wallhausen),Seladonia (Wallhausen),2
Campanula (Wiesenthau),Seladonia (Wiesenthau),1
Bellis (Windisch),Seladonia (Windisch),1
Centaurea (Windisch),Seladonia (Windisch),2
Crepis (Windisch),Seladonia (Windisch),1
Plantago (Windisch),Seladonia (Windisch),1
Thymus (Windisch),Seladonia (Windisch),1
Trifolium (Windisch),Seladonia (Windisch),2
Centaurea (Winterthur),Seladonia (Winterthur),1
Leontodon (Winterthur),Seladonia (Winterthur),1
Medicago (Winterthur),Seladonia (Winterthur),1
Ranunculus (Winterthur),Seladonia (Winterthur),1
Trifolium (Winterthur),Seladonia (Winterthur),1
Knautia (Wolflinswil),Seladonia (Wolflinswil),1
Plantago (Wolflinswil),Seladonia (Wolflinswil),1
Ranunculus (Wolflinswil),Seladonia (Wolflinswil),1
Trifolium (Wolflinswil),Seladonia (Wolflinswil),2
Erysimum (Wonsees),Seladonia (Wonsees),1
Leontodon (kemp),Seladonia (kemp),1
Chaerophyllum (Berchtesgaden National Park),Sepsis (Berchtesgaden National Park),32
Euphrasia (Berchtesgaden National Park),Sepsis (Berchtesgaden National Park),2
Heracleum (Berchtesgaden National Park),Sepsis (Berchtesgaden National Park),46
Pimpinella (Berchtesgaden National Park),Sepsis (Berchtesgaden National Park),2
Ranunculus (Berchtesgaden National Park),Sepsis (Berchtesgaden National Park),1
Calluna (Horbylunde_2005),Sepsis (Horbylunde_2005),5
Calluna (Isen_Bjerg_2004),Sepsis (Isen_Bjerg_2004),8
Potentilla (Isen_Bjerg_2004),Sepsis (Isen_Bjerg_2004),5
Calluna (Isen_Bjerg_2005),Sepsis (Isen_Bjerg_2005),1
Cytisus (Sierra de Guadarrama),Sepsis (Sierra de Guadarrama),5
Leucanthemopsis (Sierra de Guadarrama),Sepsis (Sierra de Guadarrama),1
Calluna (Skov_Olesen_2004),Sepsis (Skov_Olesen_2004),2
Potentilla (Skov_Olesen_2004),Sepsis (Skov_Olesen_2004),2
Knautia (Baisoara),Sericomyia (Baisoara),1
Valeriana (Berchtesgaden National Park),Sericomyia (Berchtesgaden National Park),1
Trifolium (Burren region (Ireland)),Sericomyia (Burren region (Ireland)),1
Cirsium (Farms in south-east Ireland),Sericomyia (Farms in south-east Ireland),1
Heracleum (Farms in south-east Ireland),Sericomyia (Farms in south-east Ireland),1
Rubus (Farms in south-east Ireland),Sericomyia (Farms in south-east Ireland),1
Knautia (Goettingen),Sericomyia (Goettingen),1
Calluna (Horbylunde_2005),Sericomyia (Horbylunde_2005),11
Erica (Horbylunde_2005),Sericomyia (Horbylunde_2005),1
Lysimachia (Horbylunde_2005),Sericomyia (Horbylunde_2005),3
Vaccinium (Horbylunde_2005),Sericomyia (Horbylunde_2005),5
Erica (Isen_Bjerg_2004),Sericomyia (Isen_Bjerg_2004),1
Calluna (Isen_Bjerg_2005),Sericomyia (Isen_Bjerg_2005),1
Vaccinium (Isen_Bjerg_2005),Sericomyia (Isen_Bjerg_2005),3
Filipendula (KittilÂ),Sericomyia (KittilÂ),1
Ranunculus (KittilÂ),Sericomyia (KittilÂ),1
Scabiosa (Les Andelys),Sericomyia (Les Andelys),1
Achillea (PudasjÂrvi),Sericomyia (PudasjÂrvi),1
Ranunculus (PudasjÂrvi),Sericomyia (PudasjÂrvi),1
Knautia (Scurelle),Sericomyia (Scurelle),3
Pycnocomon (Scurelle),Sericomyia (Scurelle),2
Trifolium (Scurelle),Sericomyia (Scurelle),1
Jurinea (Sierra de Guadarrama),Sericomyia (Sierra de Guadarrama),1
Calluna (Skov_Olesen_2004),Sericomyia (Skov_Olesen_2004),1
Potentilla (Skov_Olesen_2004),Sericomyia (Skov_Olesen_2004),1
Succisa (Skov_Olesen_2004),Sericomyia (Skov_Olesen_2004),9
Vaccinium (Skov_Olesen_2004),Sericomyia (Skov_Olesen_2004),1
Salix (Isen_Bjerg_2005),Sericus (Isen_Bjerg_2005),1
Galium (Scania),Sermylassa (Scania),2
Centaurea (Berchtesgaden National Park),Sicus (Berchtesgaden National Park),1
Jacobaea (Bosco Chiesanuova),Sicus (Bosco Chiesanuova),1
Knautia (Bosco Chiesanuova),Sicus (Bosco Chiesanuova),1
Chamaenerion (Calamento),Sicus (Calamento),1
Solidago (Calamento),Sicus (Calamento),1
Centaurea (Cordenons),Sicus (Cordenons),1
Scabiosa (Fontaniva),Sicus (Fontaniva),1
Crepis (Fonzaso),Sicus (Fonzaso),1
Erigeron (Fonzaso),Sicus (Fonzaso),1
Petrorhagia (Fonzaso),Sicus (Fonzaso),1
Dianthus (Ghe_ari Village),Sicus (Ghe_ari Village),1
Knautia (Ghe_ari Village),Sicus (Ghe_ari Village),1
Calluna (Horbylunde_2005),Sicus (Horbylunde_2005),2
Chamaenerion (Horbylunde_2005),Sicus (Horbylunde_2005),1
Carduus (Imer),Sicus (Imer),2
Pimpinella (Imer),Sicus (Imer),1
Scabiosa (Imer),Sicus (Imer),1
Calluna (Isen_Bjerg_2004),Sicus (Isen_Bjerg_2004),1
Hieracium (Isen_Bjerg_2004),Sicus (Isen_Bjerg_2004),1
Solidago (Isen_Bjerg_2004),Sicus (Isen_Bjerg_2004),1
Vaccinium (Isen_Bjerg_2004),Sicus (Isen_Bjerg_2004),2
Calluna (Isen_Bjerg_2005),Sicus (Isen_Bjerg_2005),1
Salix (Isen_Bjerg_2005),Sicus (Isen_Bjerg_2005),2
Solidago (Isen_Bjerg_2005),Sicus (Isen_Bjerg_2005),3
Vaccinium (Isen_Bjerg_2005),Sicus (Isen_Bjerg_2005),1
Knautia (Isola Vicentina),Sicus (Isola Vicentina),2
Knautia (Miladka),Sicus (Miladka),2
Knautia (Pergine Valsugana),Sicus (Pergine Valsugana),1
Knautia (Roana),Sicus (Roana),1
Achillea (Ronchi Valsugana),Sicus (Ronchi Valsugana),1
Scabiosa (Ronchi Valsugana),Sicus (Ronchi Valsugana),1
Knautia (Santorso),Sicus (Santorso),4
Knautia (Scania),Sicus (Scania),2
Knautia (Schio),Sicus (Schio),2
Centaurea (Scurelle),Sicus (Scurelle),1
Knautia (Scurelle),Sicus (Scurelle),2
Scabiosa (Scurelle),Sicus (Scurelle),3
Arnica (Skov_Olesen_2004),Sicus (Skov_Olesen_2004),1
Calluna (Skov_Olesen_2004),Sicus (Skov_Olesen_2004),1
