Id,Order,Family,Genus,Country,Locality,Bioregion,Type
Spermophagus calystegiae (SaRitxola),Coleoptera,Chrysomelidae,Spermophagus,Spain,SaRitxola,Mediterranean,Pollinator
Spermophagus sericeus (SaRitxola),Coleoptera,Chrysomelidae,Spermophagus,Spain,SaRitxola,Mediterranean,Pollinator
Anthaxia dimidiata (SaRitxola),Coleoptera,Buprestidae,Anthaxia,Spain,SaRitxola,Mediterranean,Pollinator
Anthaxia millefolii (SaRitxola),Coleoptera,Buprestidae,Anthaxia,Spain,SaRitxola,Mediterranean,Pollinator
Anthaxia umbellatarum (SaRitxola),Coleoptera,Buprestidae,Anthaxia,Spain,SaRitxola,Mediterranean,Pollinator
Anthrenus angustefasciatus (SaRitxola),Coleoptera,Dermestidae,Anthrenus,Spain,SaRitxola,Mediterranean,Pollinator
Bruchidius biguttatus (SaRitxola),Coleoptera,Chrysomelidae,Bruchidius,Spain,SaRitxola,Mediterranean,Pollinator
Bruchidius seminarius (SaRitxola),Coleoptera,Chrysomelidae,Bruchidius,Spain,SaRitxola,Mediterranean,Pollinator
Clausicella suturata (SaRitxola),Diptera,Tachinidae,Clausicella,Spain,SaRitxola,Mediterranean,Pollinator
Danacea pygmaea (SaRitxola),Coleoptera,Dasytidae,Danacea,Spain,SaRitxola,Mediterranean,Pollinator
Globicornis bifasciata (SaRitxola),Coleoptera,Dermestidae,Globicornis,Spain,SaRitxola,Mediterranean,Pollinator
Graphomya maculata (SaRitxola),Diptera,Muscidae,Graphomya,Spain,SaRitxola,Mediterranean,Pollinator
Seladonia gemmea (SaRitxola),Hymenoptera,Halictidae,Seladonia,Spain,SaRitxola,Mediterranean,Pollinator
Hylaeus clypearis (SaRitxola),Hymenoptera,Colletidae,Hylaeus,Spain,SaRitxola,Mediterranean,Pollinator
Lasioglossum malachurum (SaRitxola),Hymenoptera,Halictidae,Lasioglossum,Spain,SaRitxola,Mediterranean,Pollinator
Neochalcis fertoni (SaRitxola),Hymenoptera,Chalcididae,Neochalcis,Spain,SaRitxola,Mediterranean,Pollinator
Oscinimorpha longirostris (SaRitxola),Diptera,Chloropidae,Oscinimorpha,Spain,SaRitxola,Mediterranean,Pollinator
Phyto melanocephala (SaRitxola),Diptera,Calliphoridae,Phyto,Spain,SaRitxola,Mediterranean,Pollinator
Rhagonycha fulva (SaRitxola),Coleoptera,Cantharidae,Rhagonycha,Spain,SaRitxola,Mediterranean,Pollinator
Stenopterus ater (SaRitxola),Coleoptera,Cerambycidae,Stenopterus,Spain,SaRitxola,Mediterranean,Pollinator
Syritta pipiens (SaRitxola),Diptera,Syrphidae,Syritta,Spain,SaRitxola,Mediterranean,Pollinator
Oedemera crassipes (SaRitxola),Coleoptera,Oedemeridae,Oedemera,Spain,SaRitxola,Mediterranean,Pollinator
Paragus tibialis (SaRitxola),Diptera,Syrphidae,Paragus,Spain,SaRitxola,Mediterranean,Pollinator
Andrena nigroaenea (SaRitxola),Hymenoptera,Andrenidae,Andrena,Spain,SaRitxola,Mediterranean,Pollinator
Andrena trimmerana (SaRitxola),Hymenoptera,Andrenidae,Andrena,Spain,SaRitxola,Mediterranean,Pollinator
Anthophora plumipes (SaRitxola),Hymenoptera,Apidae,Anthophora,Spain,SaRitxola,Mediterranean,Pollinator
Bruchidius seminarius (sHeretat),Coleoptera,Chrysomelidae,Bruchidius,Spain,sHeretat,Mediterranean,Pollinator
Dasytes nigroaeneus (sHeretat),Coleoptera,Melyridae,Dasytes,Spain,sHeretat,Mediterranean,Pollinator
Lasioglossum villosulum (sHeretat),Hymenoptera,Halictidae,Lasioglossum,Spain,sHeretat,Mediterranean,Pollinator
Psilothrix melanostoma (sHeretat),Coleoptera,Melyridae,Psilothrix,Spain,sHeretat,Mediterranean,Pollinator
Delia platura (sHeretat),Diptera,Anthomyiidae,Delia,Spain,sHeretat,Mediterranean,Pollinator
Dilophus antipedalis (sHeretat),Diptera,Bibionidae,Dilophus,Spain,sHeretat,Mediterranean,Pollinator
Lasioglossum minutissimum (sHeretat),Hymenoptera,Halictidae,Lasioglossum,Spain,sHeretat,Mediterranean,Pollinator
Polistes gallicus (sHeretat),Hymenoptera,Eumenidae,Polistes,Spain,sHeretat,Mediterranean,Pollinator
Oxythyrea funesta (sHeretat),Coleoptera,Scarabaeidae,Oxythyrea,Spain,sHeretat,Mediterranean,Pollinator
Spermophagus sericeus (sHeretat),Coleoptera,Chrysomelidae,Spermophagus,Spain,sHeretat,Mediterranean,Pollinator
Phyto melanocephala (sHeretat),Diptera,Calliphoridae,Phyto,Spain,sHeretat,Mediterranean,Pollinator
Apis mellifera (sHeretat),Hymenoptera,Apidae,Apis,Spain,sHeretat,Mediterranean,Pollinator
Eucera oraniensis (sHeretat),Hymenoptera,Apidae,Eucera,Spain,sHeretat,Mediterranean,Pollinator
Bombus terrestris (sHeretat),Hymenoptera,Apidae,Bombus,Spain,sHeretat,Mediterranean,Pollinator
Empis tessellata (sHeretat),Diptera,Empididae,Empis,Spain,sHeretat,Mediterranean,Pollinator
Linepithema humile (sHeretat),Hymenoptera,Formicidae,Linepithema,Spain,sHeretat,Mediterranean,Pollinator
Tropinota squalida (sHeretat),Coleoptera,Scarabaeidae,Tropinota,Spain,sHeretat,Mediterranean,Pollinator
Andrena minutula (sHeretat),Hymenoptera,Andrenidae,Andrena,Spain,sHeretat,Mediterranean,Pollinator
Paragus tibialis (sHeretat),Diptera,Syrphidae,Paragus,Spain,sHeretat,Mediterranean,Pollinator
Ancistrocerus longispinosus (sHeretat),Hymenoptera,Vespidae,Ancistrocerus,Spain,sHeretat,Mediterranean,Pollinator
Stomorhina lunata (sHeretat),Diptera,Calliphoridae,Stomorhina,Spain,sHeretat,Mediterranean,Pollinator
Oedemera barbara (sHeretat),Coleoptera,Oedemeridae,Oedemera,Spain,sHeretat,Mediterranean,Pollinator
Oedemera crassipes (sHeretat),Coleoptera,Oedemeridae,Oedemera,Spain,sHeretat,Mediterranean,Pollinator
Anaspis pulicaria (sHeretat),Coleoptera,Scraptiidae,Anaspis,Spain,sHeretat,Mediterranean,Pollinator
Andrena nigroaenea (sHeretat),Hymenoptera,Andrenidae,Andrena,Spain,sHeretat,Mediterranean,Pollinator
Bruchidius biguttatus (sHeretat),Coleoptera,Chrysomelidae,Bruchidius,Spain,sHeretat,Mediterranean,Pollinator
Ceratina cucurbitina (sHeretat),Hymenoptera,Apidae,Ceratina,Spain,sHeretat,Mediterranean,Pollinator
Dasytes terminalis (sHeretat),Coleoptera,Melyridae,Dasytes,Spain,sHeretat,Mediterranean,Pollinator
Oedemera flavipes (sHeretat),Coleoptera,Oedemeridae,Oedemera,Spain,sHeretat,Mediterranean,Pollinator
Oedemera simplex (sHeretat),Coleoptera,Oedemeridae,Oedemera,Spain,sHeretat,Mediterranean,Pollinator
Polistes dominula (sHeretat),Hymenoptera,Eumenidae,Polistes,Spain,sHeretat,Mediterranean,Pollinator
Acmaeodera cylindrica (sHeretat),Coleoptera,Buprestidae,Acmaeodera,Spain,sHeretat,Mediterranean,Pollinator
Psilothrix viridicoerulea (sHeretat),Coleoptera,Dasytidae,Psilothrix,Spain,sHeretat,Mediterranean,Pollinator
Spermophagus calystegiae (sHeretat),Coleoptera,Chrysomelidae,Spermophagus,Spain,sHeretat,Mediterranean,Pollinator
Spermophagus kuesteri (sHeretat),Coleoptera,Chrysomelidae,Spermophagus,Spain,sHeretat,Mediterranean,Pollinator
Anthrenus angustefasciatus (sHeretat),Coleoptera,Dermestidae,Anthrenus,Spain,sHeretat,Mediterranean,Pollinator
Anthrenus verbasci (sHeretat),Coleoptera,Dermestidae,Anthrenus,Spain,sHeretat,Mediterranean,Pollinator
Attalus lusitanicus (sHeretat),Coleoptera,Malachiidae,Attalus,Spain,sHeretat,Mediterranean,Pollinator
Danacea pygmaea (sHeretat),Coleoptera,Dasytidae,Danacea,Spain,sHeretat,Mediterranean,Pollinator
Globicornis bifasciata (sHeretat),Coleoptera,Dermestidae,Globicornis,Spain,sHeretat,Mediterranean,Pollinator
Hylaeus clypearis (sHeretat),Hymenoptera,Colletidae,Hylaeus,Spain,sHeretat,Mediterranean,Pollinator
Lachnaia paradoxa (sHeretat),Coleoptera,Chrysomelidae,Lachnaia,Spain,sHeretat,Mediterranean,Pollinator
Oscinimorpha longirostris (sHeretat),Diptera,Chloropidae,Oscinimorpha,Spain,sHeretat,Mediterranean,Pollinator
Plagiolepis pygmaea (sHeretat),Hymenoptera,Formicidae,Plagiolepis,Spain,sHeretat,Mediterranean,Pollinator
Stenopterus ater (sHeretat),Coleoptera,Cerambycidae,Stenopterus,Spain,sHeretat,Mediterranean,Pollinator
Colias crocea (sHeretat),Lepidoptera,Pieridae,Colias,Spain,sHeretat,Mediterranean,Pollinator
Colletes collaris (sHeretat),Hymenoptera,Colletidae,Colletes,Spain,sHeretat,Mediterranean,Pollinator
Syritta pipiens (sHeretat),Diptera,Syrphidae,Syritta,Spain,sHeretat,Mediterranean,Pollinator
Lasioglossum griseolum (sHeretat),Hymenoptera,Halictidae,Lasioglossum,Spain,sHeretat,Mediterranean,Pollinator
Anthophora plumipes (sHeretat),Hymenoptera,Apidae,Anthophora,Spain,sHeretat,Mediterranean,Pollinator
Bruchidius tibialis (sHeretat),Coleoptera,Chrysomelidae,Bruchidius,Spain,sHeretat,Mediterranean,Pollinator
Closterotomus trivialis (sHeretat),Hemiptera,Miridae,Closterotomus,Spain,sHeretat,Mediterranean,Pollinator
Lepidargyrus ancorifer (sHeretat),Hemiptera,Miridae,Lepidargyrus,Spain,sHeretat,Mediterranean,Pollinator
Pieris rapae (sHeretat),Lepidoptera,Pieridae,Pieris,Spain,sHeretat,Mediterranean,Pollinator
Rhodanthidium septemdentatum (sHeretat),Hymenoptera,Megachilidae,Rhodanthidium,Spain,sHeretat,Mediterranean,Pollinator
Sphaerophoria scripta (sHeretat),Diptera,Syrphidae,Sphaerophoria,Spain,sHeretat,Mediterranean,Pollinator
Anthaxia funerula (sHeretat),Coleoptera,Buprestidae,Anthaxia,Spain,sHeretat,Mediterranean,Pollinator
Osmia latreillei (sHeretat),Hymenoptera,Megachilidae,Osmia,Spain,sHeretat,Mediterranean,Pollinator
Isophrictis kefersteiniellus (sHeretat),Lepidoptera,Gelechiidae,Isophrictis,Spain,sHeretat,Mediterranean,Pollinator
Xylocopa violacea (sHeretat),Hymenoptera,Apidae,Xylocopa,Spain,sHeretat,Mediterranean,Pollinator
Andrena nigroolivacea (sHeretat),Hymenoptera,Andrenidae,Andrena,Spain,sHeretat,Mediterranean,Pollinator
Episyrphus balteatus (sHeretat),Diptera,Syrphidae,Episyrphus,Spain,sHeretat,Mediterranean,Pollinator
Halictus scabiosae (sHeretat),Hymenoptera,Halictidae,Halictus,Spain,sHeretat,Mediterranean,Pollinator
Anthaxia dimidiata (sHeretat),Coleoptera,Buprestidae,Anthaxia,Spain,sHeretat,Mediterranean,Pollinator
Eupeodes corollae (sHeretat),Diptera,Syrphidae,Eupeodes,Spain,sHeretat,Mediterranean,Pollinator
Acmaeoderella discoida (sHeretat),Coleoptera,Buprestidae,Acmaeoderella,Spain,sHeretat,Mediterranean,Pollinator
Halictus fulvipes (sHeretat),Hymenoptera,Halictidae,Halictus,Spain,sHeretat,Mediterranean,Pollinator
Lasiommata megera (sHeretat),Lepidoptera,Nymphalidae,Lasiommata,Spain,sHeretat,Mediterranean,Pollinator
Megachile centuncularis (sHeretat),Hymenoptera,Megachilidae,Megachile,Spain,sHeretat,Mediterranean,Pollinator
Osmia aurulenta (sHeretat),Hymenoptera,Megachilidae,Osmia,Spain,sHeretat,Mediterranean,Pollinator
Vanessa atalanta (sHeretat),Lepidoptera,Nymphalidae,Vanessa,Spain,sHeretat,Mediterranean,Pollinator
Osmia submicans (sHeretat),Hymenoptera,Megachilidae,Osmia,Spain,sHeretat,Mediterranean,Pollinator
Osmia versicolor (sHeretat),Hymenoptera,Megachilidae,Osmia,Spain,sHeretat,Mediterranean,Pollinator
Andrena verticalis (sHeretat),Hymenoptera,Andrenidae,Andrena,Spain,sHeretat,Mediterranean,Pollinator
Anthomyia pluvialis (sHeretat),Diptera,Anthomyiidae,Anthomyia,Spain,sHeretat,Mediterranean,Pollinator
Epistrophe flava (sHeretat),Diptera,Syrphidae,Epistrophe,Spain,sHeretat,Mediterranean,Pollinator
Hebia flavipes (sHeretat),Diptera,Tachinidae,Hebia,Spain,sHeretat,Mediterranean,Pollinator
Hydrotaea armipes (sHeretat),Diptera,Muscidae,Hydrotaea,Spain,sHeretat,Mediterranean,Pollinator
Lucilia illustris (sHeretat),Diptera,Calliphoridae,Lucilia,Spain,sHeretat,Mediterranean,Pollinator
Myathropa florea (sHeretat),Diptera,Syrphidae,Myathropa,Spain,sHeretat,Mediterranean,Pollinator
Lucilia sericata (sHeretat),Diptera,Calliphoridae,Lucilia,Spain,sHeretat,Mediterranean,Pollinator
Phorocera assimilis (sHeretat),Diptera,Tachinidae,Phorocera,Spain,sHeretat,Mediterranean,Pollinator
Olibrus bicolor (sHeretat),Coleoptera,Phalacridae,Olibrus,Spain,sHeretat,Mediterranean,Pollinator
Bruchidius seminarius (SonBaco),Coleoptera,Chrysomelidae,Bruchidius,Spain,SonBaco,Mediterranean,Pollinator
Eristalinus aeneus (SonBaco),Diptera,Syrphidae,Eristalinus,Spain,SonBaco,Mediterranean,Pollinator
Rhodanthidium septemdentatum (SonBaco),Hymenoptera,Megachilidae,Rhodanthidium,Spain,SonBaco,Mediterranean,Pollinator
Andrena flavipes (SonBaco),Hymenoptera,Andrenidae,Andrena,Spain,SonBaco,Mediterranean,Pollinator
Anthophora canescens (SonBaco),Hymenoptera,Apidae,Anthophora,Spain,SonBaco,Mediterranean,Pollinator
Apis mellifera (SonBaco),Hymenoptera,Apidae,Apis,Spain,SonBaco,Mediterranean,Pollinator
Attalus lusitanicus (SonBaco),Coleoptera,Malachiidae,Attalus,Spain,SonBaco,Mediterranean,Pollinator
Bombus terrestris (SonBaco),Hymenoptera,Apidae,Bombus,Spain,SonBaco,Mediterranean,Pollinator
Callophrys rubi (SonBaco),Lepidoptera,Lycaenidae,Callophrys,Spain,SonBaco,Mediterranean,Pollinator
Clanoptilus abdominalis (SonBaco),Coleoptera,Malachiidae,Clanoptilus,Spain,SonBaco,Mediterranean,Pollinator
Dasytes nigroaeneus (SonBaco),Coleoptera,Melyridae,Dasytes,Spain,SonBaco,Mediterranean,Pollinator
Delia platura (SonBaco),Diptera,Anthomyiidae,Delia,Spain,SonBaco,Mediterranean,Pollinator
Dicranomyia sericata (SonBaco),Diptera,Limoniidae,Dicranomyia,Spain,SonBaco,Mediterranean,Pollinator
Empis genualis (SonBaco),Diptera,Empididae,Empis,Spain,SonBaco,Mediterranean,Pollinator
Empis tessellata (SonBaco),Diptera,Empididae,Empis,Spain,SonBaco,Mediterranean,Pollinator
Megachile sicula (SonBaco),Hymenoptera,Megachilidae,Megachile,Spain,SonBaco,Mediterranean,Pollinator
Oxythyrea funesta (SonBaco),Coleoptera,Scarabaeidae,Oxythyrea,Spain,SonBaco,Mediterranean,Pollinator
Lucilia sericata (SonBaco),Diptera,Calliphoridae,Lucilia,Spain,SonBaco,Mediterranean,Pollinator
Silba fumosa (SonBaco),Diptera,Lonchaeidae,Silba,Spain,SonBaco,Mediterranean,Pollinator
Siphona variata (SonBaco),Diptera,Tachinidae,Siphona,Spain,SonBaco,Mediterranean,Pollinator
Stomorhina lunata (SonBaco),Diptera,Calliphoridae,Stomorhina,Spain,SonBaco,Mediterranean,Pollinator
Tephritis praecox (SonBaco),Diptera,Tephritidae,Tephritis,Spain,SonBaco,Mediterranean,Pollinator
Tropinota squalida (SonBaco),Coleoptera,Scarabaeidae,Tropinota,Spain,SonBaco,Mediterranean,Pollinator
Psilothrix melanostoma (SonBaco),Coleoptera,Melyridae,Psilothrix,Spain,SonBaco,Mediterranean,Pollinator
Lasioglossum transitorium (SonBaco),Hymenoptera,Halictidae,Lasioglossum,Spain,SonBaco,Mediterranean,Pollinator
Andrena hesperia (SonBaco),Hymenoptera,Andrenidae,Andrena,Spain,SonBaco,Mediterranean,Pollinator
Eucera oraniensis (SonBaco),Hymenoptera,Apidae,Eucera,Spain,SonBaco,Mediterranean,Pollinator
Oedemera flavipes (SonBaco),Coleoptera,Oedemeridae,Oedemera,Spain,SonBaco,Mediterranean,Pollinator
Sphaerophoria scripta (SonBaco),Diptera,Syrphidae,Sphaerophoria,Spain,SonBaco,Mediterranean,Pollinator
Acmaeodera cylindrica (SonBaco),Coleoptera,Buprestidae,Acmaeodera,Spain,SonBaco,Mediterranean,Pollinator
Andrena fabrella (SonBaco),Hymenoptera,Andrenidae,Andrena,Spain,SonBaco,Mediterranean,Pollinator
Anthaxia dimidiata (SonBaco),Coleoptera,Buprestidae,Anthaxia,Spain,SonBaco,Mediterranean,Pollinator
Anthrenus verbasci (SonBaco),Coleoptera,Dermestidae,Anthrenus,Spain,SonBaco,Mediterranean,Pollinator
Calliphora vicina (SonBaco),Diptera,Calliphoridae,Calliphora,Spain,SonBaco,Mediterranean,Pollinator
Cataglyphis ruber (SonBaco),Hymenoptera,Formicidae,Cataglyphis,Spain,SonBaco,Mediterranean,Pollinator
Dasytes tristiculus (SonBaco),Coleoptera,Melyridae,Dasytes,Spain,SonBaco,Mediterranean,Pollinator
Dilophus antipedalis (SonBaco),Diptera,Bibionidae,Dilophus,Spain,SonBaco,Mediterranean,Pollinator
Episyrphus balteatus (SonBaco),Diptera,Syrphidae,Episyrphus,Spain,SonBaco,Mediterranean,Pollinator
Meigenia majuscula (SonBaco),Diptera,Tachinidae,Meigenia,Spain,SonBaco,Mediterranean,Pollinator
Myathropa florea (SonBaco),Diptera,Syrphidae,Myathropa,Spain,SonBaco,Mediterranean,Pollinator
Oedemera barbara (SonBaco),Coleoptera,Oedemeridae,Oedemera,Spain,SonBaco,Mediterranean,Pollinator
Oedemera crassipes (SonBaco),Coleoptera,Oedemeridae,Oedemera,Spain,SonBaco,Mediterranean,Pollinator
Oscinimorpha longirostris (SonBaco),Diptera,Chloropidae,Oscinimorpha,Spain,SonBaco,Mediterranean,Pollinator
Parascatopse minutissima (SonBaco),Diptera,Scatopsidae,Parascatopse,Spain,SonBaco,Mediterranean,Pollinator
Phasia pusilla (SonBaco),Diptera,Tachinidae,Phasia,Spain,SonBaco,Mediterranean,Pollinator
Plagiolepis pygmaea (SonBaco),Hymenoptera,Formicidae,Plagiolepis,Spain,SonBaco,Mediterranean,Pollinator
Polistes gallicus (SonBaco),Hymenoptera,Eumenidae,Polistes,Spain,SonBaco,Mediterranean,Pollinator
Psilothrix viridicoerulea (SonBaco),Coleoptera,Dasytidae,Psilothrix,Spain,SonBaco,Mediterranean,Pollinator
Sarcophaga minima (SonBaco),Diptera,Sarcophagidae,Sarcophaga,Spain,SonBaco,Mediterranean,Pollinator
Helina reversio (SonBaco),Diptera,Muscidae,Helina,Spain,SonBaco,Mediterranean,Pollinator
Anthomyia pluvialis (SonBaco),Diptera,Anthomyiidae,Anthomyia,Spain,SonBaco,Mediterranean,Pollinator
Seladonia gemmea (SonBaco),Hymenoptera,Halictidae,Seladonia,Spain,SonBaco,Mediterranean,Pollinator
Exoprosopa bowdeni (SonBaco),Diptera,Bombyliidae,Exoprosopa,Spain,SonBaco,Mediterranean,Pollinator
Lasioglossum malachurum (SonBaco),Hymenoptera,Halictidae,Lasioglossum,Spain,SonBaco,Mediterranean,Pollinator
Nomada bifasciata (SonBaco),Hymenoptera,Apidae,Nomada,Spain,SonBaco,Mediterranean,Pollinator
Protosmia minutula (SonBaco),Hymenoptera,Megachilidae,Protosmia,Spain,SonBaco,Mediterranean,Pollinator
Thyridanthrax elegans (SonBaco),Diptera,Bombyliidae,Thyridanthrax,Spain,SonBaco,Mediterranean,Pollinator
Andrena sardoa (SonDoblons),Hymenoptera,Andrenidae,Andrena,Spain,SonDoblons,Mediterranean,Pollinator
Anthophora canescens (SonDoblons),Hymenoptera,Apidae,Anthophora,Spain,SonDoblons,Mediterranean,Pollinator
Apis mellifera (SonDoblons),Hymenoptera,Apidae,Apis,Spain,SonDoblons,Mediterranean,Pollinator
Carpocoris mediterraneus (SonDoblons),Hemiptera,Pentatomidae,Carpocoris,Spain,SonDoblons,Mediterranean,Pollinator
Clanoptilus abdominalis (SonDoblons),Coleoptera,Malachiidae,Clanoptilus,Spain,SonDoblons,Mediterranean,Pollinator
Dasytes nigroaeneus (SonDoblons),Coleoptera,Melyridae,Dasytes,Spain,SonDoblons,Mediterranean,Pollinator
Dilophus antipedalis (SonDoblons),Diptera,Bibionidae,Dilophus,Spain,SonDoblons,Mediterranean,Pollinator
Oxythyrea funesta (SonDoblons),Coleoptera,Scarabaeidae,Oxythyrea,Spain,SonDoblons,Mediterranean,Pollinator
Tropinota squalida (SonDoblons),Coleoptera,Scarabaeidae,Tropinota,Spain,SonDoblons,Mediterranean,Pollinator
Lepidargyrus ancorifer (SonDoblons),Hemiptera,Miridae,Lepidargyrus,Spain,SonDoblons,Mediterranean,Pollinator
Cleopomiarus plantarum (SonDoblons),Coleoptera,Curculionidae,Cleopomiarus,Spain,SonDoblons,Mediterranean,Pollinator
Anaspis pulicaria (SonDoblons),Coleoptera,Scraptiidae,Anaspis,Spain,SonDoblons,Mediterranean,Pollinator
Bruchus tristiculus (SonDoblons),Coleoptera,Chrysomelidae,Bruchus,Spain,SonDoblons,Mediterranean,Pollinator
Cataglyphis ruber (SonDoblons),Hymenoptera,Formicidae,Cataglyphis,Spain,SonDoblons,Mediterranean,Pollinator
Dasytes tristiculus (SonDoblons),Coleoptera,Melyridae,Dasytes,Spain,SonDoblons,Mediterranean,Pollinator
Delia platura (SonDoblons),Diptera,Anthomyiidae,Delia,Spain,SonDoblons,Mediterranean,Pollinator
Ectobius pallidus (SonDoblons),Blattodea,Ectobiidae,Ectobius,Spain,SonDoblons,Mediterranean,Pollinator
Helina reversio (SonDoblons),Diptera,Muscidae,Helina,Spain,SonDoblons,Mediterranean,Pollinator
Horistus orientalis (SonDoblons),Hemiptera,Miridae,Horistus,Spain,SonDoblons,Mediterranean,Pollinator
Oedemera barbara (SonDoblons),Coleoptera,Oedemeridae,Oedemera,Spain,SonDoblons,Mediterranean,Pollinator
Oedemera crassipes (SonDoblons),Coleoptera,Oedemeridae,Oedemera,Spain,SonDoblons,Mediterranean,Pollinator
Oedemera flavipes (SonDoblons),Coleoptera,Oedemeridae,Oedemera,Spain,SonDoblons,Mediterranean,Pollinator
Priocnemis propinqua (SonDoblons),Hymenoptera,Pompilidae,Priocnemis,Spain,SonDoblons,Mediterranean,Pollinator
Psilothrix melanostoma (SonDoblons),Coleoptera,Melyridae,Psilothrix,Spain,SonDoblons,Mediterranean,Pollinator
Sarcophaga minima (SonDoblons),Diptera,Sarcophagidae,Sarcophaga,Spain,SonDoblons,Mediterranean,Pollinator
Stomorhina lunata (SonDoblons),Diptera,Calliphoridae,Stomorhina,Spain,SonDoblons,Mediterranean,Pollinator
Suillia affinis (SonDoblons),Diptera,Heleomyzidae,Suillia,Spain,SonDoblons,Mediterranean,Pollinator
Adia cinerella (SonDoblons),Diptera,Anthomyiidae,Adia,Spain,SonDoblons,Mediterranean,Pollinator
Amblyteles armatorius (SonDoblons),Hymenoptera,Ichneumonidae,Amblyteles,Spain,SonDoblons,Mediterranean,Pollinator
Anthaxia dimidiata (SonDoblons),Coleoptera,Buprestidae,Anthaxia,Spain,SonDoblons,Mediterranean,Pollinator
Oscinimorpha longirostris (SonDoblons),Diptera,Chloropidae,Oscinimorpha,Spain,SonDoblons,Mediterranean,Pollinator
Sphaerophoria scripta (SonDoblons),Diptera,Syrphidae,Sphaerophoria,Spain,SonDoblons,Mediterranean,Pollinator
Stenopterus ater (SonDoblons),Coleoptera,Cerambycidae,Stenopterus,Spain,SonDoblons,Mediterranean,Pollinator
Eucera oraniensis (SonDoblons),Hymenoptera,Apidae,Eucera,Spain,SonDoblons,Mediterranean,Pollinator
Andrena nigroolivacea (SonDoblons),Hymenoptera,Andrenidae,Andrena,Spain,SonDoblons,Mediterranean,Pollinator
Lasioglossum malachurum (SonDoblons),Hymenoptera,Halictidae,Lasioglossum,Spain,SonDoblons,Mediterranean,Pollinator
Lasioglossum villosulum (SonDoblons),Hymenoptera,Halictidae,Lasioglossum,Spain,SonDoblons,Mediterranean,Pollinator
Lasioglossum punctatissimum (SonDoblons),Hymenoptera,Halictidae,Lasioglossum,Spain,SonDoblons,Mediterranean,Pollinator
Siphona variata (SonDoblons),Diptera,Tachinidae,Siphona,Spain,SonDoblons,Mediterranean,Pollinator
Bruchidius seminarius (SonForteza),Coleoptera,Chrysomelidae,Bruchidius,Spain,SonForteza,Mediterranean,Pollinator
Empis tessellata (SonForteza),Diptera,Empididae,Empis,Spain,SonForteza,Mediterranean,Pollinator
Oedemera flavipes (SonForteza),Coleoptera,Oedemeridae,Oedemera,Spain,SonForteza,Mediterranean,Pollinator
Oxythyrea funesta (SonForteza),Coleoptera,Scarabaeidae,Oxythyrea,Spain,SonForteza,Mediterranean,Pollinator
Plagiolepis pygmaea (SonForteza),Hymenoptera,Formicidae,Plagiolepis,Spain,SonForteza,Mediterranean,Pollinator
Spermophagus sericeus (SonForteza),Coleoptera,Chrysomelidae,Spermophagus,Spain,SonForteza,Mediterranean,Pollinator
Antlemon halidayi (SonForteza),Diptera,Keroplatidae,Antlemon,Spain,SonForteza,Mediterranean,Pollinator
Oscinimorpha longirostris (SonForteza),Diptera,Chloropidae,Oscinimorpha,Spain,SonForteza,Mediterranean,Pollinator
Tropinota squalida (SonForteza),Coleoptera,Scarabaeidae,Tropinota,Spain,SonForteza,Mediterranean,Pollinator
Bellardia pandia (SonForteza),Diptera,Calliphoridae,Bellardia,Spain,SonForteza,Mediterranean,Pollinator
Campiglossa producta (SonForteza),Diptera,Tephritidae,Campiglossa,Spain,SonForteza,Mediterranean,Pollinator
Episyrphus balteatus (SonForteza),Diptera,Syrphidae,Episyrphus,Spain,SonForteza,Mediterranean,Pollinator
Lasioglossum punctatissimum (SonForteza),Hymenoptera,Halictidae,Lasioglossum,Spain,SonForteza,Mediterranean,Pollinator
Meliscaeva auricollis (SonForteza),Diptera,Syrphidae,Meliscaeva,Spain,SonForteza,Mediterranean,Pollinator
Sarcophaga nigriventris (SonForteza),Diptera,Sarcophagidae,Sarcophaga,Spain,SonForteza,Mediterranean,Pollinator
Siphona variata (SonForteza),Diptera,Tachinidae,Siphona,Spain,SonForteza,Mediterranean,Pollinator
Stomorhina lunata (SonForteza),Diptera,Calliphoridae,Stomorhina,Spain,SonForteza,Mediterranean,Pollinator
Apis mellifera (SonForteza),Hymenoptera,Apidae,Apis,Spain,SonForteza,Mediterranean,Pollinator
Bruchidius lividimanus (SonForteza),Coleoptera,Chrysomelidae,Bruchidius,Spain,SonForteza,Mediterranean,Pollinator
Eucera oraniensis (SonForteza),Hymenoptera,Apidae,Eucera,Spain,SonForteza,Mediterranean,Pollinator
Acmaeodera cylindrica (SonForteza),Coleoptera,Buprestidae,Acmaeodera,Spain,SonForteza,Mediterranean,Pollinator
Oedemera barbara (SonForteza),Coleoptera,Oedemeridae,Oedemera,Spain,SonForteza,Mediterranean,Pollinator
Anthaxia scutellaris (SonForteza),Coleoptera,Buprestidae,Anthaxia,Spain,SonForteza,Mediterranean,Pollinator
Anthaxia umbellatarum (SonForteza),Coleoptera,Buprestidae,Anthaxia,Spain,SonForteza,Mediterranean,Pollinator
Anthrenus goliath (SonForteza),Coleoptera,Dermestidae,Anthrenus,Spain,SonForteza,Mediterranean,Pollinator
Paragus tibialis (SonForteza),Diptera,Syrphidae,Paragus,Spain,SonForteza,Mediterranean,Pollinator
