Id,Country,Locality,Bioregion,Type
Primulaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Malvaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Campanulaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Cornaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Onagraceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Violaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Convolvulaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Rubiaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Iridaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Salicaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Hydrangeaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Amaryllidaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Viburnaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Hydrophyllaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Cucurbitaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Linaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Grossulariaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Sapindaceae (C̫te d'or),France,C̫te d'or,Continental,Plant
Asteraceae (Scania),Sweden,Scania,Continental,Plant
Rubiaceae (Scania),Sweden,Scania,Continental,Plant
Caryophyllaceae (Scania),Sweden,Scania,Continental,Plant
Campanulaceae (Scania),Sweden,Scania,Continental,Plant
Fabaceae (Scania),Sweden,Scania,Continental,Plant
Rosaceae (Scania),Sweden,Scania,Continental,Plant
Apiaceae (Scania),Sweden,Scania,Continental,Plant
Polygonaceae (Scania),Sweden,Scania,Continental,Plant
Ranunculaceae (Scania),Sweden,Scania,Continental,Plant
Saxifragaceae (Scania),Sweden,Scania,Continental,Plant
Brassicaceae (Scania),Sweden,Scania,Continental,Plant
Hypericaceae (Scania),Sweden,Scania,Continental,Plant
Plantaginaceae (Scania),Sweden,Scania,Continental,Plant
Caprifoliaceae (Scania),Sweden,Scania,Continental,Plant
Lamiaceae (Scania),Sweden,Scania,Continental,Plant
Plumbaginaceae (Scania),Sweden,Scania,Continental,Plant
,Sweden,,Boreal,Plant
Geraniaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Fabaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Lamiaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Campanulaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Caprifoliaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Asteraceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Hypericaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Caryophyllaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Brassicaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Apiaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Orobanchaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Boraginaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Onagraceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Rosaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Rubiaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Violaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Scrophulariaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Plantaginaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Ranunculaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Papaveraceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Poaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Crassulaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Hydrophyllaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Convolvulaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Polygonaceae (North_Central_Estonia),Estonia,North_Central_Estonia,Boreal,Plant
Lamiaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Fabaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Campanulaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Boraginaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Asteraceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Plantaginaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Brassicaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Ranunculaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Caprifoliaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Onagraceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Apiaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Orobanchaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Geraniaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Hypericaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Scrophulariaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Rubiaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Caryophyllaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Lythraceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Papaveraceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Crassulaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Rosaceae (South_Estonia),Estonia,South_Estonia,Boreal,Plant
Ericaceae (Horbylunde_2005),Denmark,Horbylunde_2005,Continental,Plant
Onagraceae (Horbylunde_2005),Denmark,Horbylunde_2005,Continental,Plant
Rubiaceae (Horbylunde_2005),Denmark,Horbylunde_2005,Continental,Plant
Orobanchaceae (Horbylunde_2005),Denmark,Horbylunde_2005,Continental,Plant
Salicaceae (Horbylunde_2005),Denmark,Horbylunde_2005,Continental,Plant
Asteraceae (Horbylunde_2005),Denmark,Horbylunde_2005,Continental,Plant
Primulaceae (Horbylunde_2005),Denmark,Horbylunde_2005,Continental,Plant
Ericaceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Campanulaceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Rubiaceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Fabaceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Asteraceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Rosaceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Salicaceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Primulaceae (Isen_Bjerg_2004),Denmark,Isen_Bjerg_2004,Atlantic,Plant
Ericaceae (Isen_Bjerg_2005),Denmark,Isen_Bjerg_2005,Atlantic,Plant
Rubiaceae (Isen_Bjerg_2005),Denmark,Isen_Bjerg_2005,Atlantic,Plant
Fabaceae (Isen_Bjerg_2005),Denmark,Isen_Bjerg_2005,Atlantic,Plant
Asteraceae (Isen_Bjerg_2005),Denmark,Isen_Bjerg_2005,Atlantic,Plant
Rosaceae (Isen_Bjerg_2005),Denmark,Isen_Bjerg_2005,Atlantic,Plant
Salicaceae (Isen_Bjerg_2005),Denmark,Isen_Bjerg_2005,Atlantic,Plant
Asteraceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Ericaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Campanulaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Fabaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Onagraceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Rubiaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Rosaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Salicaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Caprifoliaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Primulaceae (Skov_Olesen_2004),Denmark,Skov_Olesen_2004,Atlantic,Plant
Asteraceae (Orozko),Spain,Orozko,Atlantic,Plant
Rosaceae (Orozko),Spain,Orozko,Atlantic,Plant
Fabaceae (Orozko),Spain,Orozko,Atlantic,Plant
Brassicaceae (Orozko),Spain,Orozko,Atlantic,Plant
Asparagaceae (Orozko),Spain,Orozko,Atlantic,Plant
Geraniaceae (Orozko),Spain,Orozko,Atlantic,Plant
Polygalaceae (Orozko),Spain,Orozko,Atlantic,Plant
Plantaginaceae (Orozko),Spain,Orozko,Atlantic,Plant
Lamiaceae (Orozko),Spain,Orozko,Atlantic,Plant
Ranunculaceae (Orozko),Spain,Orozko,Atlantic,Plant
Apiaceae (Orozko),Spain,Orozko,Atlantic,Plant
Caryophyllaceae (Orozko),Spain,Orozko,Atlantic,Plant
Boraginaceae (Orozko),Spain,Orozko,Atlantic,Plant
Violaceae (Orozko),Spain,Orozko,Atlantic,Plant
Ericaceae (Orozko),Spain,Orozko,Atlantic,Plant
Rubiaceae (Orozko),Spain,Orozko,Atlantic,Plant
Orobanchaceae (Orozko),Spain,Orozko,Atlantic,Plant
Nartheciaceae (Orozko),Spain,Orozko,Atlantic,Plant
Rosaceae (Blandas),France,Blandas,Mediterranean,Plant
Asparagaceae (Blandas),France,Blandas,Mediterranean,Plant
Buxaceae (Blandas),France,Blandas,Mediterranean,Plant
Plantaginaceae (Blandas),France,Blandas,Mediterranean,Plant
Asteraceae (Blandas),France,Blandas,Mediterranean,Plant
Ranunculaceae (Blandas),France,Blandas,Mediterranean,Plant
Caprifoliaceae (Blandas),France,Blandas,Mediterranean,Plant
Fabaceae (Blandas),France,Blandas,Mediterranean,Plant
Lamiaceae (Blandas),France,Blandas,Mediterranean,Plant
Euphorbiaceae (Blandas),France,Blandas,Mediterranean,Plant
Cistaceae (Blandas),France,Blandas,Mediterranean,Plant
Brassicaceae (Blandas),France,Blandas,Mediterranean,Plant
Orchidaceae (Blandas),France,Blandas,Mediterranean,Plant
Polygalaceae (Blandas),France,Blandas,Mediterranean,Plant
Apiaceae (Blandas),France,Blandas,Mediterranean,Plant
Linaceae (Blandas),France,Blandas,Mediterranean,Plant
Orobanchaceae (Blandas),France,Blandas,Mediterranean,Plant
Gentianaceae (Blandas),France,Blandas,Mediterranean,Plant
Crassulaceae (Blandas),France,Blandas,Mediterranean,Plant
Resedaceae (Blandas),France,Blandas,Mediterranean,Plant
Convolvulaceae (Blandas),France,Blandas,Mediterranean,Plant
Caryophyllaceae (Blandas),France,Blandas,Mediterranean,Plant
Campanulaceae (Blandas),France,Blandas,Mediterranean,Plant
Hypericaceae (Blandas),France,Blandas,Mediterranean,Plant
Orchidaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Cistaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Euphorbiaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Fabaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Ranunculaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Rosaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Cupressaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Polygalaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Orobanchaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Asteraceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Resedaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Boraginaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Lamiaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Oleaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Rubiaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Linaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Asparagaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Campanulaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Amaryllidaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Caprifoliaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Apiaceae (Les Andelys),France,Les Andelys,Atlantic,Plant
Cistaceae (Giverny),France,Giverny,Atlantic,Plant
Cupressaceae (Giverny),France,Giverny,Atlantic,Plant
Fabaceae (Giverny),France,Giverny,Atlantic,Plant
Asteraceae (Giverny),France,Giverny,Atlantic,Plant
Polygalaceae (Giverny),France,Giverny,Atlantic,Plant
Plantaginaceae (Giverny),France,Giverny,Atlantic,Plant
Resedaceae (Giverny),France,Giverny,Atlantic,Plant
Orobanchaceae (Giverny),France,Giverny,Atlantic,Plant
Linaceae (Giverny),France,Giverny,Atlantic,Plant
Apocynaceae (Giverny),France,Giverny,Atlantic,Plant
Lamiaceae (Giverny),France,Giverny,Atlantic,Plant
Brassicaceae (Giverny),France,Giverny,Atlantic,Plant
Orchidaceae (Giverny),France,Giverny,Atlantic,Plant
Crassulaceae (Giverny),France,Giverny,Atlantic,Plant
Santalaceae (Giverny),France,Giverny,Atlantic,Plant
Boraginaceae (Giverny),France,Giverny,Atlantic,Plant
Oleaceae (Giverny),France,Giverny,Atlantic,Plant
Apiaceae (Giverny),France,Giverny,Atlantic,Plant
Hypericaceae (Giverny),France,Giverny,Atlantic,Plant
Caprifoliaceae (Giverny),France,Giverny,Atlantic,Plant
Amaryllidaceae (Giverny),France,Giverny,Atlantic,Plant
Campanulaceae (Giverny),France,Giverny,Atlantic,Plant
Rubiaceae (Giverny),France,Giverny,Atlantic,Plant
Grossulariaceae (Blandas),France,Blandas,Mediterranean,Plant
Sapindaceae (Blandas),France,Blandas,Mediterranean,Plant
Primulaceae (Blandas),France,Blandas,Mediterranean,Plant
Boraginaceae (Blandas),France,Blandas,Mediterranean,Plant
Plumbaginaceae (Blandas),France,Blandas,Mediterranean,Plant
Amaryllidaceae (Blandas),France,Blandas,Mediterranean,Plant
Rubiaceae (Blandas),France,Blandas,Mediterranean,Plant
Cyperaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Primulaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Cupressaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Rosaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Ranunculaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Rubiaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Fabaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Asteraceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Poaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Plantaginaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Boraginaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Apiaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Lamiaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Resedaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Linaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Caprifoliaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Gentianaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Hypericaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Orobanchaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Campanulaceae (Grouches Luchuel),France,Grouches Luchuel,Atlantic,Plant
Asteraceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Fabaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Polygalaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Ranunculaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Primulaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Cupressaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Lamiaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Gentianaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Orchidaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Linaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Rubiaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Rosaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Campanulaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Plantaginaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Apiaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Caprifoliaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Orobanchaceae (Noeux-l̬s-Auxi),France,Noeux-l̬s-Auxi,Atlantic,Plant
Orchidaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Boraginaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Geraniaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Lamiaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Cistaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Rutaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Plantaginaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Fabaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Caprifoliaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Apiaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Asteraceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Polygalaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Orobanchaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Ranunculaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Rosaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Italy,Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa,Continental,Plant
Cistaceae (Aznalcazar),Spain,Aznalcazar,Mediterranean,Plant
Lamiaceae (Aznalcazar),Spain,Aznalcazar,Mediterranean,Plant
Asphodelaceae (Aznalcazar),Spain,Aznalcazar,Mediterranean,Plant
Malvaceae (Aznalcazar),Spain,Aznalcazar,Mediterranean,Plant
Boraginaceae (Aznalcazar),Spain,Aznalcazar,Mediterranean,Plant
Lamiaceae (Bonares),Spain,Bonares,Mediterranean,Plant
Apiaceae (Bonares),Spain,Bonares,Mediterranean,Plant
Cistaceae (Bonares),Spain,Bonares,Mediterranean,Plant
Asteraceae (Bonares),Spain,Bonares,Mediterranean,Plant
Cistaceae (Convento_de_la_luz),Spain,Convento_de_la_luz,Mediterranean,Plant
Fabaceae (Convento_de_la_luz),Spain,Convento_de_la_luz,Mediterranean,Plant
Lamiaceae (Convento_de_la_luz),Spain,Convento_de_la_luz,Mediterranean,Plant
Lamiaceae (Cotito_de_santa_teresa),Spain,Cotito_de_santa_teresa,Mediterranean,Plant
Fabaceae (Cotito_de_santa_teresa),Spain,Cotito_de_santa_teresa,Mediterranean,Plant
Cistaceae (Cotito_de_santa_teresa),Spain,Cotito_de_santa_teresa,Mediterranean,Plant
Apiaceae (Cotito_de_santa_teresa),Spain,Cotito_de_santa_teresa,Mediterranean,Plant
Lamiaceae (El_pinar),Spain,El_pinar,Mediterranean,Plant
Cistaceae (El_pinar),Spain,El_pinar,Mediterranean,Plant
Convolvulaceae (El_pinar),Spain,El_pinar,Mediterranean,Plant
Cistaceae (El_pozo),Spain,El_pozo,Mediterranean,Plant
Lamiaceae (El_pozo),Spain,El_pozo,Mediterranean,Plant
Ericaceae (El_pozo),Spain,El_pozo,Mediterranean,Plant
Lamiaceae (Esparragal),Spain,Esparragal,Mediterranean,Plant
Cistaceae (Esparragal),Spain,Esparragal,Mediterranean,Plant
Plumbaginaceae (Esparragal),Spain,Esparragal,Mediterranean,Plant
Caprifoliaceae (Esparragal),Spain,Esparragal,Mediterranean,Plant
Ericaceae (La_cunya),Spain,La_cunya,Mediterranean,Plant
Lamiaceae (La_cunya),Spain,La_cunya,Mediterranean,Plant
Boraginaceae (La_cunya),Spain,La_cunya,Mediterranean,Plant
Cistaceae (La_cunya),Spain,La_cunya,Mediterranean,Plant
Fabaceae (La_cunya),Spain,La_cunya,Mediterranean,Plant
Asteraceae (La_cunya),Spain,La_cunya,Mediterranean,Plant
Lamiaceae (La_rocina),Spain,La_rocina,Mediterranean,Plant
Cistaceae (La_rocina),Spain,La_rocina,Mediterranean,Plant
Fabaceae (La_rocina),Spain,La_rocina,Mediterranean,Plant
Brassicaceae (La_rocina),Spain,La_rocina,Mediterranean,Plant
Boraginaceae (La_rocina),Spain,La_rocina,Mediterranean,Plant
Plantaginaceae (La_rocina),Spain,La_rocina,Mediterranean,Plant
Cistaceae (Las_mulas),Spain,Las_mulas,Mediterranean,Plant
Ranunculaceae (Las_mulas),Spain,Las_mulas,Mediterranean,Plant
Lamiaceae (Las_mulas),Spain,Las_mulas,Mediterranean,Plant
Apiaceae (Las_mulas),Spain,Las_mulas,Mediterranean,Plant
Cistaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Apiaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Lamiaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Convolvulaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Asphodelaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Fabaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Linaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Asteraceae (Niebla),Spain,Niebla,Mediterranean,Plant
Plantaginaceae (Niebla),Spain,Niebla,Mediterranean,Plant
Cistaceae (Pinares_de_hinojos),Spain,Pinares_de_hinojos,Mediterranean,Plant
Lamiaceae (Pinares_de_hinojos),Spain,Pinares_de_hinojos,Mediterranean,Plant
Fabaceae (Pinares_de_hinojos),Spain,Pinares_de_hinojos,Mediterranean,Plant
Brassicaceae (Pinares_de_hinojos),Spain,Pinares_de_hinojos,Mediterranean,Plant
Asteraceae (Pinares_de_hinojos),Spain,Pinares_de_hinojos,Mediterranean,Plant
Cistaceae (Pino_del_cuervo),Spain,Pino_del_cuervo,Mediterranean,Plant
Lamiaceae (Pino_del_cuervo),Spain,Pino_del_cuervo,Mediterranean,Plant
Fabaceae (Pino_del_cuervo),Spain,Pino_del_cuervo,Mediterranean,Plant
Asphodelaceae (Pino_del_cuervo),Spain,Pino_del_cuervo,Mediterranean,Plant
Lamiaceae (Urbanizaciones),Spain,Urbanizaciones,Mediterranean,Plant
Fabaceae (Urbanizaciones),Spain,Urbanizaciones,Mediterranean,Plant
Cistaceae (Urbanizaciones),Spain,Urbanizaciones,Mediterranean,Plant
Asteraceae (Urbanizaciones),Spain,Urbanizaciones,Mediterranean,Plant
Cistaceae (Villamanrique_este),Spain,Villamanrique_este,Mediterranean,Plant
Lamiaceae (Villamanrique_este),Spain,Villamanrique_este,Mediterranean,Plant
Fabaceae (Villamanrique_este),Spain,Villamanrique_este,Mediterranean,Plant
Cistaceae (Villamanrique_sur),Spain,Villamanrique_sur,Mediterranean,Plant
Lamiaceae (Villamanrique_sur),Spain,Villamanrique_sur,Mediterranean,Plant
Fabaceae (Villamanrique_sur),Spain,Villamanrique_sur,Mediterranean,Plant
Plumbaginaceae (Villamanrique_sur),Spain,Villamanrique_sur,Mediterranean,Plant
Asteraceae (Villamanrique_sur),Spain,Villamanrique_sur,Mediterranean,Plant
Convolvulaceae (Villamanrique_sur),Spain,Villamanrique_sur,Mediterranean,Plant
Campanulaceae (Goettingen),Germany,Goettingen,Continental,Plant
Asteraceae (Goettingen),Germany,Goettingen,Continental,Plant
Apiaceae (Goettingen),Germany,Goettingen,Continental,Plant
Rubiaceae (Goettingen),Germany,Goettingen,Continental,Plant
Fabaceae (Goettingen),Germany,Goettingen,Continental,Plant
Hypericaceae (Goettingen),Germany,Goettingen,Continental,Plant
Caprifoliaceae (Goettingen),Germany,Goettingen,Continental,Plant
Rosaceae (Goettingen),Germany,Goettingen,Continental,Plant
Ranunculaceae (Goettingen),Germany,Goettingen,Continental,Plant
Crassulaceae (Goettingen),Germany,Goettingen,Continental,Plant
Lamiaceae (Goettingen),Germany,Goettingen,Continental,Plant
Cornaceae (Goettingen),Germany,Goettingen,Continental,Plant
Orobanchaceae (Goettingen),Germany,Goettingen,Continental,Plant
Orchidaceae (Goettingen),Germany,Goettingen,Continental,Plant
Plantaginaceae (Goettingen),Germany,Goettingen,Continental,Plant
Primulaceae (Goettingen),Germany,Goettingen,Continental,Plant
Gentianaceae (Goettingen),Germany,Goettingen,Continental,Plant
Cistaceae (Goettingen),Germany,Goettingen,Continental,Plant
Polygalaceae (Goettingen),Germany,Goettingen,Continental,Plant
Apocynaceae (Goettingen),Germany,Goettingen,Continental,Plant
Papaveraceae (Goettingen),Germany,Goettingen,Continental,Plant
Boraginaceae (Goettingen),Germany,Goettingen,Continental,Plant
Oleaceae (Goettingen),Germany,Goettingen,Continental,Plant
Convolvulaceae (Goettingen),Germany,Goettingen,Continental,Plant
Violaceae (Goettingen),Germany,Goettingen,Continental,Plant
Malvaceae (Goettingen),Germany,Goettingen,Continental,Plant
,Germany,,Alpine,Plant
