Source,Target,Weight
Geraniales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),33
Lamiales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),561
Malpighiales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),183
Malvales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),24
Myrtales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),1
Ranunculales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),1567
Rosales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),288
Saxifragales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),22
Solanales (Berchtesgaden National Park),Diptera (Berchtesgaden National Park),1
Apiales (Blandas),Diptera (Blandas),29
Asparagales (Blandas),Diptera (Blandas),10
Asterales (Blandas),Diptera (Blandas),98
Brassicales (Blandas),Diptera (Blandas),6
Buxales (Blandas),Diptera (Blandas),14
Caryophyllales (Blandas),Diptera (Blandas),14
Dipsacales (Blandas),Diptera (Blandas),62
Ericales (Blandas),Diptera (Blandas),1
Fabales (Blandas),Diptera (Blandas),15
Gentianales (Blandas),Diptera (Blandas),2
Lamiales (Blandas),Diptera (Blandas),35
Malpighiales (Blandas),Diptera (Blandas),49
Malvales (Blandas),Diptera (Blandas),25
Ranunculales (Blandas),Diptera (Blandas),16
Rosales (Blandas),Diptera (Blandas),12
Saxifragales (Blandas),Diptera (Blandas),5
Solanales (Blandas),Diptera (Blandas),1
Malvales (Bonares),Diptera (Bonares),7
Apiales (Borgo Valsugana),Diptera (Borgo Valsugana),7
Asterales (Borgo Valsugana),Diptera (Borgo Valsugana),129
Caryophyllales (Borgo Valsugana),Diptera (Borgo Valsugana),10
Dipsacales (Borgo Valsugana),Diptera (Borgo Valsugana),14
Ericales (Borgo Valsugana),Diptera (Borgo Valsugana),2
Fabales (Borgo Valsugana),Diptera (Borgo Valsugana),14
Lamiales (Borgo Valsugana),Diptera (Borgo Valsugana),26
Malpighiales (Borgo Valsugana),Diptera (Borgo Valsugana),2
Myrtales (Borgo Valsugana),Diptera (Borgo Valsugana),1
Oxalidales (Borgo Valsugana),Diptera (Borgo Valsugana),1
Ranunculales (Borgo Valsugana),Diptera (Borgo Valsugana),4
Rosales (Borgo Valsugana),Diptera (Borgo Valsugana),2
Solanales (Borgo Valsugana),Diptera (Borgo Valsugana),2
Apiales (Borgoricco),Diptera (Borgoricco),39
Asterales (Borgoricco),Diptera (Borgoricco),375
Caryophyllales (Borgoricco),Diptera (Borgoricco),21
Cornales (Borgoricco),Diptera (Borgoricco),8
Dipsacales (Borgoricco),Diptera (Borgoricco),4
Ericales (Borgoricco),Diptera (Borgoricco),2
Fabales (Borgoricco),Diptera (Borgoricco),48
Lamiales (Borgoricco),Diptera (Borgoricco),36
Myrtales (Borgoricco),Diptera (Borgoricco),73
Oxalidales (Borgoricco),Diptera (Borgoricco),4
Ranunculales (Borgoricco),Diptera (Borgoricco),6
Rosales (Borgoricco),Diptera (Borgoricco),118
Solanales (Borgoricco),Diptera (Borgoricco),50
Apiales (Borsa-Catun),Diptera (Borsa-Catun),3
Asterales (Borsa-Catun),Diptera (Borsa-Catun),11
Dipsacales (Borsa-Catun),Diptera (Borsa-Catun),1
Fabales (Borsa-Catun),Diptera (Borsa-Catun),1
Lamiales (Borsa-Catun),Diptera (Borsa-Catun),3
Malpighiales (Borsa-Catun),Diptera (Borsa-Catun),1
Solanales (Borsa-Catun),Diptera (Borsa-Catun),3
Apiales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),33
Asterales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),44
Dipsacales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),11
Fabales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),1
Gentianales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),1
Lamiales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),1
Malpighiales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),3
Ranunculales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),4
Rosales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),18
Saxifragales (Bosco Chiesanuova),Diptera (Bosco Chiesanuova),2
Asterales (Buch),Diptera (Buch),6
Lamiales (Buch),Diptera (Buch),8
Malpighiales (Buch),Diptera (Buch),1
Ranunculales (Buch),Diptera (Buch),3
Asterales (Bulach),Diptera (Bulach),11
Dipsacales (Bulach),Diptera (Bulach),1
Lamiales (Bulach),Diptera (Bulach),6
Ranunculales (Bulach),Diptera (Bulach),2
Apiales (Burren region (Ireland)),Diptera (Burren region (Ireland)),5
Asparagales (Burren region (Ireland)),Diptera (Burren region (Ireland)),1
Asterales (Burren region (Ireland)),Diptera (Burren region (Ireland)),63
Celastrales (Burren region (Ireland)),Diptera (Burren region (Ireland)),2
Dipsacales (Burren region (Ireland)),Diptera (Burren region (Ireland)),5
Fabales (Burren region (Ireland)),Diptera (Burren region (Ireland)),11
Lamiales (Burren region (Ireland)),Diptera (Burren region (Ireland)),26
Poales (Burren region (Ireland)),Diptera (Burren region (Ireland)),3
Ranunculales (Burren region (Ireland)),Diptera (Burren region (Ireland)),51
Rosales (Burren region (Ireland)),Diptera (Burren region (Ireland)),6
Ranunculales (BÃ­lÃ¡ Hora),Diptera (BÃ­lÃ¡ Hora),3
Asterales (BÄstvina),Diptera (BÄstvina),8
Caryophyllales (BÄstvina),Diptera (BÄstvina),2
Dipsacales (BÄstvina),Diptera (BÄstvina),3
Lamiales (BÄstvina),Diptera (BÄstvina),25
Asparagales (Cabrera),Diptera (Cabrera),21
Brassicales (Cabrera),Diptera (Cabrera),3
Fabales (Cabrera),Diptera (Cabrera),5
Geraniales (Cabrera),Diptera (Cabrera),2
Solanales (Cabrera),Diptera (Cabrera),2
Asterales (Calamento),Diptera (Calamento),15
Lamiales (Calamento),Diptera (Calamento),6
Myrtales (Calamento),Diptera (Calamento),1
Ranunculales (Calamento),Diptera (Calamento),1
Apiales (Camisano Vicentino),Diptera (Camisano Vicentino),311
Asterales (Camisano Vicentino),Diptera (Camisano Vicentino),479
Brassicales (Camisano Vicentino),Diptera (Camisano Vicentino),29
Caryophyllales (Camisano Vicentino),Diptera (Camisano Vicentino),2
Dipsacales (Camisano Vicentino),Diptera (Camisano Vicentino),1
Fabales (Camisano Vicentino),Diptera (Camisano Vicentino),140
Gentianales (Camisano Vicentino),Diptera (Camisano Vicentino),4
Lamiales (Camisano Vicentino),Diptera (Camisano Vicentino),121
Malpighiales (Camisano Vicentino),Diptera (Camisano Vicentino),15
Malvales (Camisano Vicentino),Diptera (Camisano Vicentino),2
Oxalidales (Camisano Vicentino),Diptera (Camisano Vicentino),1
Ranunculales (Camisano Vicentino),Diptera (Camisano Vicentino),26
Rosales (Camisano Vicentino),Diptera (Camisano Vicentino),28
Solanales (Camisano Vicentino),Diptera (Camisano Vicentino),18
Asparagales (CanRefila),Diptera (CanRefila),7
Asterales (CanRefila),Diptera (CanRefila),1
Liliales (CanRefila),Diptera (CanRefila),12
Malvales (CanRefila),Diptera (CanRefila),40
Sapindales (CanRefila),Diptera (CanRefila),1
Dipsacales (CanVolaVola),Diptera (CanVolaVola),1
Gentianales (CanVolaVola),Diptera (CanVolaVola),1
Lamiales (CanVolaVola),Diptera (CanVolaVola),13
Malvales (CanVolaVola),Diptera (CanVolaVola),15
Apiales (Canal San Bovo),Diptera (Canal San Bovo),24
Asparagales (Canal San Bovo),Diptera (Canal San Bovo),2
Asterales (Canal San Bovo),Diptera (Canal San Bovo),195
Boraginales (Canal San Bovo),Diptera (Canal San Bovo),5
Brassicales (Canal San Bovo),Diptera (Canal San Bovo),3
Caryophyllales (Canal San Bovo),Diptera (Canal San Bovo),28
Dipsacales (Canal San Bovo),Diptera (Canal San Bovo),71
Ericales (Canal San Bovo),Diptera (Canal San Bovo),3
Fabales (Canal San Bovo),Diptera (Canal San Bovo),31
Gentianales (Canal San Bovo),Diptera (Canal San Bovo),7
Geraniales (Canal San Bovo),Diptera (Canal San Bovo),2
Lamiales (Canal San Bovo),Diptera (Canal San Bovo),69
Malpighiales (Canal San Bovo),Diptera (Canal San Bovo),42
Ranunculales (Canal San Bovo),Diptera (Canal San Bovo),2
Rosales (Canal San Bovo),Diptera (Canal San Bovo),5
Solanales (Canal San Bovo),Diptera (Canal San Bovo),2
Apiales (Canazei),Diptera (Canazei),34
Asterales (Canazei),Diptera (Canazei),18
Dipsacales (Canazei),Diptera (Canazei),11
Fabales (Canazei),Diptera (Canazei),4
Geraniales (Canazei),Diptera (Canazei),1
Lamiales (Canazei),Diptera (Canazei),4
Malpighiales (Canazei),Diptera (Canazei),1
Malvales (Canazei),Diptera (Canazei),1
Myrtales (Canazei),Diptera (Canazei),1
Rosales (Canazei),Diptera (Canazei),3
Saxifragales (Canazei),Diptera (Canazei),1
Apiales (Cap de Creus Natural Park),Diptera (Cap de Creus Natural Park),2
Dipsacales (Cap de Creus Natural Park),Diptera (Cap de Creus Natural Park),1
Fabales (Cap de Creus Natural Park),Diptera (Cap de Creus Natural Park),1
Lamiales (Cap de Creus Natural Park),Diptera (Cap de Creus Natural Park),6
Malvales (Cap de Creus Natural Park),Diptera (Cap de Creus Natural Park),3
Asparagales (CarrerBetlem),Diptera (CarrerBetlem),7
Lamiales (CarrerBetlem),Diptera (CarrerBetlem),10
Liliales (CarrerBetlem),Diptera (CarrerBetlem),4
Malvales (CarrerBetlem),Diptera (CarrerBetlem),56
Apiales (Cartigliano),Diptera (Cartigliano),12
Asterales (Cartigliano),Diptera (Cartigliano),38
Brassicales (Cartigliano),Diptera (Cartigliano),1
Caryophyllales (Cartigliano),Diptera (Cartigliano),8
Dipsacales (Cartigliano),Diptera (Cartigliano),12
Fabales (Cartigliano),Diptera (Cartigliano),18
Lamiales (Cartigliano),Diptera (Cartigliano),18
Malpighiales (Cartigliano),Diptera (Cartigliano),2
Myrtales (Cartigliano),Diptera (Cartigliano),3
Ranunculales (Cartigliano),Diptera (Cartigliano),3
Rosales (Cartigliano),Diptera (Cartigliano),5
Saxifragales (Cartigliano),Diptera (Cartigliano),4
Apiales (Castello Molina di Fiemme),Diptera (Castello Molina di Fiemme),10
Asterales (Castello Molina di Fiemme),Diptera (Castello Molina di Fiemme),15
Geraniales (Castello Molina di Fiemme),Diptera (Castello Molina di Fiemme),2
Lamiales (Castello Molina di Fiemme),Diptera (Castello Molina di Fiemme),4
Ranunculales (Castello Molina di Fiemme),Diptera (Castello Molina di Fiemme),5
Apiales (Cheile Turzii),Diptera (Cheile Turzii),2
Asparagales (Cheile Turzii),Diptera (Cheile Turzii),2
Asterales (Cheile Turzii),Diptera (Cheile Turzii),6
Dipsacales (Cheile Turzii),Diptera (Cheile Turzii),4
Fabales (Cheile Turzii),Diptera (Cheile Turzii),1
Lamiales (Cheile Turzii),Diptera (Cheile Turzii),8
Apiales (Chios),Diptera (Chios),42
Asparagales (Chios),Diptera (Chios),5
Asterales (Chios),Diptera (Chios),43
Boraginales (Chios),Diptera (Chios),1
Fabales (Chios),Diptera (Chios),5
Gentianales (Chios),Diptera (Chios),2
Lamiales (Chios),Diptera (Chios),225
Malpighiales (Chios),Diptera (Chios),1
Malvales (Chios),Diptera (Chios),17
Apiales (Chize),Diptera (Chize),132
Asterales (Chize),Diptera (Chize),286
Brassicales (Chize),Diptera (Chize),9
Caryophyllales (Chize),Diptera (Chize),19
Dipsacales (Chize),Diptera (Chize),4
Ericales (Chize),Diptera (Chize),1
Fabales (Chize),Diptera (Chize),31
Gentianales (Chize),Diptera (Chize),6
Geraniales (Chize),Diptera (Chize),3
Lamiales (Chize),Diptera (Chize),59
Malpighiales (Chize),Diptera (Chize),22
Malvales (Chize),Diptera (Chize),3
Ranunculales (Chize),Diptera (Chize),26
Rosales (Chize),Diptera (Chize),1
Solanales (Chize),Diptera (Chize),144
Asterales (Cismon del Grappa),Diptera (Cismon del Grappa),9
Gentianales (Cismon del Grappa),Diptera (Cismon del Grappa),2
Lamiales (Cismon del Grappa),Diptera (Cismon del Grappa),4
Myrtales (Cismon del Grappa),Diptera (Cismon del Grappa),1
Ranunculales (Cismon del Grappa),Diptera (Cismon del Grappa),15
Apiales (Coimbra),Diptera (Coimbra),169
Boraginales (Coimbra),Diptera (Coimbra),20
Caryophyllales (Coimbra),Diptera (Coimbra),15
Cornales (Coimbra),Diptera (Coimbra),4
Ericales (Coimbra),Diptera (Coimbra),16
Fabales (Coimbra),Diptera (Coimbra),10
Lamiales (Coimbra),Diptera (Coimbra),38
Magnoliales (Coimbra),Diptera (Coimbra),2
Malpighiales (Coimbra),Diptera (Coimbra),23
Malvales (Coimbra),Diptera (Coimbra),2
Oxalidales (Coimbra),Diptera (Coimbra),56
Rosales (Coimbra),Diptera (Coimbra),62
Sapindales (Coimbra),Diptera (Coimbra),8
Solanales (Coimbra),Diptera (Coimbra),19
Apiales (Colle Santa Lucia),Diptera (Colle Santa Lucia),21
Asterales (Colle Santa Lucia),Diptera (Colle Santa Lucia),9
Dipsacales (Colle Santa Lucia),Diptera (Colle Santa Lucia),3
Apiales (Coltesti),Diptera (Coltesti),11
Asterales (Coltesti),Diptera (Coltesti),28
Caryophyllales (Coltesti),Diptera (Coltesti),2
Dipsacales (Coltesti),Diptera (Coltesti),24
Fabales (Coltesti),Diptera (Coltesti),5
Gentianales (Coltesti),Diptera (Coltesti),2
Lamiales (Coltesti),Diptera (Coltesti),17
Malpighiales (Coltesti),Diptera (Coltesti),3
Malvales (Coltesti),Diptera (Coltesti),2
Rosales (Coltesti),Diptera (Coltesti),4
Lamiales (Convento_de_la_luz),Diptera (Convento_de_la_luz),2
Asterales (Cordenons),Diptera (Cordenons),1
Fabales (Cordenons),Diptera (Cordenons),1
Apiales (Cortina d Ampezzo),Diptera (Cortina d Ampezzo),5
Asterales (Cortina d Ampezzo),Diptera (Cortina d Ampezzo),14
Caryophyllales (Cortina d Ampezzo),Diptera (Cortina d Ampezzo),1
Dipsacales (Cortina d Ampezzo),Diptera (Cortina d Ampezzo),3
Fabales (Cortina d Ampezzo),Diptera (Cortina d Ampezzo),2
Ranunculales (Cortina d Ampezzo),Diptera (Cortina d Ampezzo),1
Apiales (Corvara in Badia),Diptera (Corvara in Badia),14
Asterales (Corvara in Badia),Diptera (Corvara in Badia),19
Dipsacales (Corvara in Badia),Diptera (Corvara in Badia),6
Fabales (Corvara in Badia),Diptera (Corvara in Badia),1
Lamiales (Corvara in Badia),Diptera (Corvara in Badia),1
Myrtales (Corvara in Badia),Diptera (Corvara in Badia),1
Rosales (Corvara in Badia),Diptera (Corvara in Badia),1
Asterales (Costabissara),Diptera (Costabissara),36
Caryophyllales (Costabissara),Diptera (Costabissara),2
Dipsacales (Costabissara),Diptera (Costabissara),2
Fabales (Costabissara),Diptera (Costabissara),6
Gentianales (Costabissara),Diptera (Costabissara),11
Geraniales (Costabissara),Diptera (Costabissara),2
Lamiales (Costabissara),Diptera (Costabissara),8
Malvales (Costabissara),Diptera (Costabissara),1
Oxalidales (Costabissara),Diptera (Costabissara),4
Rosales (Costabissara),Diptera (Costabissara),11
Lamiales (Cotito_de_santa_teresa),Diptera (Cotito_de_santa_teresa),4
Apiales (CÃ´te d'or),Diptera (CÃ´te d'or),69
Asterales (CÃ´te d'or),Diptera (CÃ´te d'or),88
Boraginales (CÃ´te d'or),Diptera (CÃ´te d'or),6
Brassicales (CÃ´te d'or),Diptera (CÃ´te d'or),31
Caryophyllales (CÃ´te d'or),Diptera (CÃ´te d'or),56
Dipsacales (CÃ´te d'or),Diptera (CÃ´te d'or),1
Fabales (CÃ´te d'or),Diptera (CÃ´te d'or),14
Geraniales (CÃ´te d'or),Diptera (CÃ´te d'or),3
Lamiales (CÃ´te d'or),Diptera (CÃ´te d'or),46
Malpighiales (CÃ´te d'or),Diptera (CÃ´te d'or),6
Ranunculales (CÃ´te d'or),Diptera (CÃ´te d'or),40
Rosales (CÃ´te d'or),Diptera (CÃ´te d'or),4
Solanales (CÃ´te d'or),Diptera (CÃ´te d'or),9
Apiales (Dubrovytsya),Diptera (Dubrovytsya),1
Asterales (Dubrovytsya),Diptera (Dubrovytsya),9
Ranunculales (Dubrovytsya),Diptera (Dubrovytsya),1
Apiales (Dzier_ys_aw),Diptera (Dzier_ys_aw),4
Asterales (Dzier_ys_aw),Diptera (Dzier_ys_aw),89
Caryophyllales (Dzier_ys_aw),Diptera (Dzier_ys_aw),2
Dipsacales (Dzier_ys_aw),Diptera (Dzier_ys_aw),1
Fabales (Dzier_ys_aw),Diptera (Dzier_ys_aw),4
Gentianales (Dzier_ys_aw),Diptera (Dzier_ys_aw),1
Lamiales (Dzier_ys_aw),Diptera (Dzier_ys_aw),1
Solanales (Dzier_ys_aw),Diptera (Dzier_ys_aw),1
Apiales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),40
Asparagales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),3
Asterales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),184
Brassicales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),63
Caryophyllales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),51
Cucurbitales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),10
Dipsacales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),8
Ericales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),1
Escalloniales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),2
Fabales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),13
Gentianales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),1
Geraniales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),9
Lamiales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),31
Malpighiales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),6
Malvales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),2
Myrtales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),11
Ranunculales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),82
Rosales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),121
Solanales (East Leinster (Ireland)),Diptera (East Leinster (Ireland)),3
Malvales (El_pinar),Diptera (El_pinar),5
Lamiales (El_pozo),Diptera (El_pozo),7
Asterales (Endingen),Diptera (Endingen),11
Brassicales (Endingen),Diptera (Endingen),3
Dipsacales (Endingen),Diptera (Endingen),1
Gentianales (Endingen),Diptera (Endingen),1
Lamiales (Endingen),Diptera (Endingen),3
Ranunculales (Endingen),Diptera (Endingen),7
Rosales (Endingen),Diptera (Endingen),2
Asterales (Erlenbachova bouda),Diptera (Erlenbachova bouda),10
Boraginales (Erlenbachova bouda),Diptera (Erlenbachova bouda),2
Caryophyllales (Erlenbachova bouda),Diptera (Erlenbachova bouda),11
Ranunculales (Erlenbachova bouda),Diptera (Erlenbachova bouda),5
Asparagales (EsCabanells),Diptera (EsCabanells),26
Asterales (EsCabanells),Diptera (EsCabanells),1
Malvales (EsCabanells),Diptera (EsCabanells),13
Apiales (EsCapdella),Diptera (EsCapdella),1
Asterales (EsCapdella),Diptera (EsCapdella),7
Brassicales (EsCapdella),Diptera (EsCapdella),1
Malpighiales (EsCapdella),Diptera (EsCapdella),3
Malvales (EsCapdella),Diptera (EsCapdella),15
Solanales (EsCapdella),Diptera (EsCapdella),1
Malvales (Esparragal),Diptera (Esparragal),1
Asparagales (Esporles),Diptera (Esporles),1
Asterales (Esporles),Diptera (Esporles),29
Lamiales (Esporles),Diptera (Esporles),1
Malpighiales (Esporles),Diptera (Esporles),1
Malvales (Esporles),Diptera (Esporles),1
Asterales (FajtÅ¯v kopec),Diptera (FajtÅ¯v kopec),18
Apiales (Falcade),Diptera (Falcade),4
Asterales (Falcade),Diptera (Falcade),131
Geraniales (Falcade),Diptera (Falcade),1
Ranunculales (Falcade),Diptera (Falcade),1
Apiales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),38
Asparagales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),7
Asterales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),459
Brassicales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),5
Caryophyllales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),7
Dipsacales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),8
Ericales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),2
Fabales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),19
Gentianales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),9
Geraniales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),10
Lamiales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),83
Malpighiales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),7
Myrtales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),18
Poales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),3
Ranunculales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),83
Rosales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),160
Solanales (Farms in south-east Ireland),Diptera (Farms in south-east Ireland),29
Apiales (Folegandros),Diptera (Folegandros),1
Asparagales (Folegandros),Diptera (Folegandros),1
Asterales (Folegandros),Diptera (Folegandros),13
Fabales (Folegandros),Diptera (Folegandros),2
Lamiales (Folegandros),Diptera (Folegandros),12
Malpighiales (Folegandros),Diptera (Folegandros),1
Asterales (Fontaniva),Diptera (Fontaniva),5
Caryophyllales (Fontaniva),Diptera (Fontaniva),3
Dipsacales (Fontaniva),Diptera (Fontaniva),5
Fabales (Fontaniva),Diptera (Fontaniva),4
Lamiales (Fontaniva),Diptera (Fontaniva),1
Solanales (Fontaniva),Diptera (Fontaniva),4
Apiales (Fonzaso),Diptera (Fonzaso),13
Asterales (Fonzaso),Diptera (Fonzaso),113
Brassicales (Fonzaso),Diptera (Fonzaso),32
Caryophyllales (Fonzaso),Diptera (Fonzaso),30
Dipsacales (Fonzaso),Diptera (Fonzaso),1
Fabales (Fonzaso),Diptera (Fonzaso),14
Geraniales (Fonzaso),Diptera (Fonzaso),1
Lamiales (Fonzaso),Diptera (Fonzaso),32
Malpighiales (Fonzaso),Diptera (Fonzaso),1
Myrtales (Fonzaso),Diptera (Fonzaso),5
Ranunculales (Fonzaso),Diptera (Fonzaso),9
Rosales (Fonzaso),Diptera (Fonzaso),4
Asterales (Frick),Diptera (Frick),2
Dipsacales (Frick),Diptera (Frick),2
Lamiales (Frick),Diptera (Frick),1
Ranunculales (Frick),Diptera (Frick),2
Rosales (Frick),Diptera (Frick),1
Solanales (Frick),Diptera (Frick),2
Asterales (Friedeburg),Diptera (Friedeburg),15
Brassicales (Friedeburg),Diptera (Friedeburg),4
Gentianales (Friedeburg),Diptera (Friedeburg),3
Lamiales (Friedeburg),Diptera (Friedeburg),1
Apiales (Ghe_ari Village),Diptera (Ghe_ari Village),146
Asterales (Ghe_ari Village),Diptera (Ghe_ari Village),235
Caryophyllales (Ghe_ari Village),Diptera (Ghe_ari Village),44
Dipsacales (Ghe_ari Village),Diptera (Ghe_ari Village),239
Fabales (Ghe_ari Village),Diptera (Ghe_ari Village),14
Gentianales (Ghe_ari Village),Diptera (Ghe_ari Village),20
Lamiales (Ghe_ari Village),Diptera (Ghe_ari Village),62
Malpighiales (Ghe_ari Village),Diptera (Ghe_ari Village),51
Malvales (Ghe_ari Village),Diptera (Ghe_ari Village),44
Ranunculales (Ghe_ari Village),Diptera (Ghe_ari Village),1
Rosales (Ghe_ari Village),Diptera (Ghe_ari Village),12
Apiales (Ghetari),Diptera (Ghetari),8
Asterales (Ghetari),Diptera (Ghetari),94
Caryophyllales (Ghetari),Diptera (Ghetari),1
Dipsacales (Ghetari),Diptera (Ghetari),136
Fabales (Ghetari),Diptera (Ghetari),1
Malpighiales (Ghetari),Diptera (Ghetari),9
Malvales (Ghetari),Diptera (Ghetari),18
Apiales (Gimritz),Diptera (Gimritz),1
Asterales (Gimritz),Diptera (Gimritz),10
Brassicales (Gimritz),Diptera (Gimritz),9
Geraniales (Gimritz),Diptera (Gimritz),1
Lamiales (Gimritz),Diptera (Gimritz),1
Malpighiales (Gimritz),Diptera (Gimritz),1
Apiales (Giverny),Diptera (Giverny),19
Asparagales (Giverny),Diptera (Giverny),1
Asterales (Giverny),Diptera (Giverny),112
Boraginales (Giverny),Diptera (Giverny),1
Brassicales (Giverny),Diptera (Giverny),3
Dipsacales (Giverny),Diptera (Giverny),82
Fabales (Giverny),Diptera (Giverny),4
Gentianales (Giverny),Diptera (Giverny),16
Lamiales (Giverny),Diptera (Giverny),38
Malpighiales (Giverny),Diptera (Giverny),46
Malvales (Giverny),Diptera (Giverny),22
Pinales (Giverny),Diptera (Giverny),1
Santalales (Giverny),Diptera (Giverny),3
Saxifragales (Giverny),Diptera (Giverny),2
Apiales (Goettingen),Diptera (Goettingen),545
Asparagales (Goettingen),Diptera (Goettingen),5
Asterales (Goettingen),Diptera (Goettingen),658
Cornales (Goettingen),Diptera (Goettingen),3
Dipsacales (Goettingen),Diptera (Goettingen),622
Fabales (Goettingen),Diptera (Goettingen),58
Gentianales (Goettingen),Diptera (Goettingen),123
Lamiales (Goettingen),Diptera (Goettingen),106
Malpighiales (Goettingen),Diptera (Goettingen),277
Malvales (Goettingen),Diptera (Goettingen),40
Ranunculales (Goettingen),Diptera (Goettingen),24
Rosales (Goettingen),Diptera (Goettingen),37
Solanales (Goettingen),Diptera (Goettingen),1
Apiales (Greifenhagen),Diptera (Greifenhagen),5
Asterales (Greifenhagen),Diptera (Greifenhagen),9
Boraginales (Greifenhagen),Diptera (Greifenhagen),2
Dipsacales (Greifenhagen),Diptera (Greifenhagen),1
Fabales (Greifenhagen),Diptera (Greifenhagen),1
Gentianales (Greifenhagen),Diptera (Greifenhagen),4
Rosales (Greifenhagen),Diptera (Greifenhagen),4
Solanales (Greifenhagen),Diptera (Greifenhagen),2
Apiales (Grigno),Diptera (Grigno),6
Asterales (Grigno),Diptera (Grigno),41
Boraginales (Grigno),Diptera (Grigno),2
Caryophyllales (Grigno),Diptera (Grigno),9
Ericales (Grigno),Diptera (Grigno),1
Fabales (Grigno),Diptera (Grigno),1
Geraniales (Grigno),Diptera (Grigno),1
Lamiales (Grigno),Diptera (Grigno),25
Malpighiales (Grigno),Diptera (Grigno),4
Myrtales (Grigno),Diptera (Grigno),1
Oxalidales (Grigno),Diptera (Grigno),1
Ranunculales (Grigno),Diptera (Grigno),10
Rosales (Grigno),Diptera (Grigno),2
Apiales (Grouches Luchuel),Diptera (Grouches Luchuel),18
Asterales (Grouches Luchuel),Diptera (Grouches Luchuel),112
Boraginales (Grouches Luchuel),Diptera (Grouches Luchuel),2
Dipsacales (Grouches Luchuel),Diptera (Grouches Luchuel),12
Ericales (Grouches Luchuel),Diptera (Grouches Luchuel),1
Fabales (Grouches Luchuel),Diptera (Grouches Luchuel),4
Gentianales (Grouches Luchuel),Diptera (Grouches Luchuel),34
Lamiales (Grouches Luchuel),Diptera (Grouches Luchuel),24
Malpighiales (Grouches Luchuel),Diptera (Grouches Luchuel),1
Poales (Grouches Luchuel),Diptera (Grouches Luchuel),1
Ranunculales (Grouches Luchuel),Diptera (Grouches Luchuel),5
Rosales (Grouches Luchuel),Diptera (Grouches Luchuel),3
Apiales (Halle),Diptera (Halle),2
Asterales (Halle),Diptera (Halle),12
Boraginales (Halle),Diptera (Halle),1
Brassicales (Halle),Diptera (Halle),4
Fabales (Halle),Diptera (Halle),1
Ranunculales (Halle),Diptera (Halle),2
Solanales (Halle),Diptera (Halle),1
Asterales (Hanila),Diptera (Hanila),5
Dipsacales (Hanila),Diptera (Hanila),1
Gentianales (Hanila),Diptera (Hanila),1
Apiales (Harzgerode),Diptera (Harzgerode),3
